subID,alpha,theta,gamma,w,nll
166,0.22,1.32,0.55,0.75,240.70011872143016
126,0.48,1.44,0.44,-0.02,305.417583250765
152,0.78,1.38,0.85,0.52,233.2999774495438
130,0.08,1.5,0.08,-0.45,465.8541618292081
118,0.03,0.99,0.0,0.24,290.2749192800717
105,0.1,1.28,0.53,-0.37,347.9616651388458
131,0.36,0.76,0.08,-0.45,358.77153274108315
107,1.0,0.92,0.03,0.09,312.7985595310562
139,0.72,1.24,0.55,-0.4,411.3269975551028
117,0.2,1.5,0.72,-0.78,234.7273696116289
153,0.13,0.62,0.1,0.01,396.3221880689932
140,0.4,0.84,0.18,-0.07,437.9306831236429
134,0.27,1.5,1.0,1.0,158.09837373195955
148,0.3,0.14,0.52,0.16,225.62331451417145
150,0.29,1.5,0.13,-0.32,180.709300877969
157,0.1,1.08,0.32,-0.17,329.3173847990811
133,0.32,0.82,0.41,0.16,278.8826031907224
121,0.65,0.92,0.91,0.21,301.4957164767598
135,1.0,1.5,0.85,0.88,282.75520540099757
127,0.68,0.94,0.83,1.0,214.06628869287624
110,0.25,0.83,0.05,-0.37,398.3870954053394
147,0.04,1.28,0.1,-0.24,280.61763529779165
155,0.21,1.49,0.88,0.36,204.36506321646567
149,0.0,0.83,0.0,-0.06,300.20182475306564
122,1.0,1.3,0.68,-0.04,234.27658039614764
142,1.0,1.5,0.6,0.38,215.93951902051865
160,0.48,1.5,0.92,0.32,147.53092938416086
156,1.0,1.32,1.0,0.44,202.1997839262085
137,0.23,0.14,0.0,0.03,432.1635116424798
162,0.11,0.68,0.0,0.19,336.34491158883424
125,1.0,1.5,0.71,-0.32,246.75546658558693
164,0.12,0.31,0.0,0.12,333.9086054610349
101,0.42,0.46,0.57,0.88,429.62695479036586
144,0.15,0.22,0.0,0.41,355.3133254070369
123,0.0,0.8,0.0,-0.18,319.7065492527674
129,0.0,0.76,0.0,-0.08,354.5162474048788
141,0.13,0.94,0.72,0.07,323.99798348342404
111,0.68,1.5,0.68,-0.51,225.2187509404796
158,0.28,0.91,1.0,-1.0,249.32696646648512
143,0.12,0.89,0.53,0.12,312.7856289997483
151,1.0,1.5,0.0,-0.47,372.44251844542487
99,0.26,0.72,0.9,0.12,292.99217333227
119,0.45,0.48,1.0,0.52,198.05348143925178
145,0.49,1.48,0.75,-0.51,293.43182731317467
