trial,subID,sim_choices,sim_attacks,k
107,135,"[5, 4, 7, 6, 6, 5, 6, 5, 6, 6]","[1, 0, 1, 1, 1, 0, 0, 0, 0, 1]",1
107,137,"[1, 2, 3, 5, 4, 1, 2, 3, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
107,138,"[6, 6, 5, 6, 6, 5, 6, 5, 6, 5]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
107,139,"[6, 5, 6, 7, 5, 5, 5, 7, 4, 4]","[0, 1, 0, 1, 0, 0, 1, 1, 0, 0]",1
107,140,"[5, 7, 7, 6, 2, 4, 6, 5, 6, 3]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",1
107,141,"[5, 6, 5, 6, 4, 6, 4, 5, 3, 5]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",1
107,142,"[5, 4, 6, 6, 6, 5, 5, 6, 6, 4]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1
107,143,"[5, 5, 5, 5, 5, 6, 8, 6, 6, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
107,144,"[7, 1, 4, 4, 1, 3, 3, 1, 2, 5]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
107,145,"[5, 6, 7, 6, 7, 7, 4, 6, 6, 4]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
107,146,"[4, 3, 6, 1, 4, 4, 5, 4, 7, 2]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",1
107,147,"[8, 7, 7, 6, 8, 8, 6, 8, 8, 7]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",1
107,148,"[3, 1, 3, 3, 2, 3, 4, 5, 4, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
107,149,"[5, 6, 5, 6, 4, 6, 7, 4, 4, 4]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1
107,150,"[7, 5, 5, 7, 7, 6, 7, 7, 7, 7]","[1, 0, 1, 1, 0, 0, 1, 1, 1, 1]",1
107,151,"[6, 6, 7, 2, 5, 6, 5, 5, 5, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
107,152,"[5, 5, 6, 4, 6, 5, 6, 6, 6, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
107,153,"[7, 6, 5, 5, 5, 3, 6, 5, 2, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
107,154,"[5, 5, 6, 5, 6, 5, 5, 5, 6, 6]","[1, 0, 0, 1, 1, 1, 0, 0, 0, 1]",1
107,155,"[5, 5, 5, 5, 5, 4, 6, 5, 6, 4]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",1
107,156,"[4, 4, 5, 2, 4, 4, 4, 4, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
107,157,"[6, 6, 6, 7, 6, 7, 7, 7, 7, 7]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
107,158,"[4, 4, 4, 5, 5, 6, 4, 4, 5, 5]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
107,159,"[5, 6, 6, 2, 8, 4, 9, 5, 4, 6]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",1
107,160,"[5, 5, 3, 5, 4, 5, 4, 4, 5, 6]","[0, 1, 0, 0, 0, 0, 1, 1, 0, 0]",1
107,161,"[5, 2, 3, 4, 7, 6, 5, 5, 7, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
107,162,"[6, 2, 5, 2, 5, 5, 6, 5, 8, 4]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1
107,163,"[6, 5, 5, 5, 4, 6, 5, 5, 6, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
107,164,"[2, 5, 2, 2, 4, 2, 1, 4, 2, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
107,165,"[9, 5, 4, 4, 5, 7, 7, 5, 5, 4]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",1
107,166,"[5, 1, 6, 5, 6, 6, 5, 5, 6, 6]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1
107,167,"[4, 6, 5, 6, 5, 6, 5, 6, 5, 5]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
107,168,"[6, 6, 4, 6, 6, 6, 6, 4, 6, 6]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",1
107,169,"[7, 6, 7, 5, 8, 5, 3, 5, 3, 5]","[0, 1, 1, 0, 1, 1, 0, 0, 1, 1]",1
107,170,"[1, 2, 2, 3, 3, 3, 3, 2, 3, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
107,171,"[7, 7, 6, 2, 6, 6, 6, 6, 6, 6]","[1, 1, 0, 0, 0, 0, 0, 1, 1, 1]",1
107,172,"[6, 3, 4, 3, 3, 2, 6, 5, 3, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
107,173,"[4, 2, 2, 2, 4, 7, 3, 2, 3, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
107,174,"[4, 2, 3, 4, 4, 5, 4, 4, 4, 4]","[1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1
107,175,"[5, 3, 5, 6, 4, 6, 6, 5, 1, 5]","[0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1
107,176,"[1, 4, 4, 4, 3, 3, 3, 4, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
107,177,"[5, 4, 6, 4, 5, 5, 6, 7, 5, 2]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",1
107,178,"[1, 5, 5, 6, 5, 3, 6, 4, 3, 4]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
107,179,"[5, 7, 5, 5, 7, 5, 6, 6, 4, 4]","[0, 1, 0, 0, 1, 1, 0, 0, 1, 0]",1
107,180,"[3, 2, 2, 3, 2, 1, 1, 3, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
107,181,"[1, 3, 3, 4, 3, 1, 3, 2, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
107,182,"[3, 4, 5, 2, 2, 3, 2, 3, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
107,183,"[3, 6, 2, 7, 6, 3, 5, 5, 5, 5]","[0, 0, 0, 1, 1, 0, 0, 1, 1, 1]",1
107,184,"[4, 4, 4, 1, 2, 3, 4, 4, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
107,185,"[2, 1, 4, 6, 3, 5, 4, 3, 5, 3]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",1
107,186,"[2, 3, 3, 3, 4, 4, 3, 3, 2, 6]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
107,187,"[3, 3, 3, 2, 3, 4, 4, 4, 5, 6]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 1]",1
107,188,"[6, 7, 7, 4, 8, 7, 6, 6, 6, 5]","[0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",1
107,189,"[5, 5, 5, 6, 2, 1, 4, 4, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
107,190,"[2, 1, 3, 2, 3, 1, 2, 2, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
107,191,"[5, 5, 5, 5, 4, 4, 5, 5, 7, 5]","[0, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1
107,192,"[5, 3, 2, 1, 2, 1, 2, 3, 4, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
107,193,"[7, 5, 5, 5, 4, 5, 5, 7, 6, 5]","[0, 0, 1, 1, 0, 0, 0, 0, 1, 0]",1
107,194,"[5, 4, 2, 1, 2, 1, 3, 7, 6, 6]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
107,195,"[4, 3, 2, 4, 3, 5, 5, 4, 1, 6]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1
107,196,"[7, 8, 7, 5, 4, 7, 7, 8, 8, 8]","[0, 1, 1, 0, 0, 0, 0, 1, 0, 0]",1
107,197,"[4, 6, 5, 5, 7, 7, 3, 6, 6, 5]","[0, 1, 0, 1, 1, 1, 0, 1, 0, 0]",1
107,198,"[4, 4, 5, 5, 6, 6, 5, 7, 6, 3]","[0, 0, 1, 1, 0, 1, 0, 0, 1, 0]",1
107,199,"[6, 7, 6, 8, 7, 8, 7, 8, 9, 7]","[1, 1, 0, 1, 0, 1, 1, 0, 1, 0]",1
107,200,"[6, 6, 7, 8, 6, 6, 6, 7, 6, 6]","[0, 0, 1, 1, 0, 0, 1, 0, 0, 1]",1
107,201,"[4, 2, 4, 3, 3, 4, 7, 3, 2, 6]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
107,202,"[6, 5, 6, 4, 5, 5, 2, 5, 5, 4]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
107,203,"[6, 5, 8, 5, 5, 4, 4, 5, 5, 6]","[0, 0, 1, 0, 1, 0, 0, 1, 0, 0]",1
107,204,"[3, 3, 5, 3, 5, 6, 6, 4, 5, 5]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",1
107,205,"[2, 5, 2, 5, 4, 4, 5, 1, 4, 4]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1
107,206,"[5, 6, 5, 5, 7, 4, 4, 4, 2, 5]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 1]",1
107,207,"[5, 4, 4, 2, 6, 3, 3, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
107,208,"[3, 5, 1, 3, 4, 5, 3, 3, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
107,209,"[3, 5, 5, 6, 4, 4, 4, 3, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
107,210,"[4, 6, 2, 3, 2, 3, 1, 4, 3, 2]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
107,211,"[6, 7, 9, 7, 8, 7, 7, 5, 8, 7]","[0, 0, 1, 0, 1, 1, 1, 1, 1, 1]",1
107,212,"[3, 1, 4, 3, 3, 2, 2, 3, 3, 4]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
107,213,"[4, 1, 7, 1, 1, 1, 3, 2, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
107,214,"[1, 3, 3, 3, 2, 2, 3, 2, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
107,215,"[4, 5, 4, 6, 5, 5, 6, 6, 6, 6]","[0, 0, 0, 1, 0, 1, 0, 1, 0, 1]",1
107,216,"[3, 6, 3, 4, 4, 4, 3, 4, 4, 4]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",1
107,217,"[4, 3, 7, 8, 6, 2, 4, 6, 6, 5]","[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",1
107,218,"[4, 4, 4, 3, 5, 3, 5, 2, 3, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
107,219,"[4, 8, 4, 4, 5, 5, 6, 4, 3, 4]","[1, 1, 0, 0, 1, 0, 1, 0, 0, 0]",1
107,220,"[4, 5, 4, 4, 6, 5, 4, 2, 2, 4]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
107,221,"[5, 5, 3, 6, 4, 5, 4, 4, 3, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
107,222,"[5, 5, 5, 9, 5, 4, 3, 4, 5, 2]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 0]",1
107,223,"[3, 2, 3, 1, 4, 3, 2, 3, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
107,224,"[1, 5, 3, 4, 8, 4, 4, 2, 4, 5]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",1
107,225,"[4, 4, 8, 2, 4, 4, 5, 5, 3, 4]","[0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",1
107,226,"[6, 3, 3, 5, 3, 4, 5, 3, 5, 4]","[1, 0, 0, 1, 0, 0, 0, 0, 1, 0]",1
107,227,"[6, 5, 5, 6, 3, 5, 6, 5, 5, 6]","[0, 0, 1, 1, 0, 0, 1, 0, 1, 1]",1
107,228,"[5, 6, 5, 7, 5, 5, 7, 5, 4, 6]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]",1
107,229,"[1, 3, 1, 2, 3, 4, 1, 3, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
107,230,"[2, 5, 8, 3, 3, 3, 7, 5, 3, 3]","[0, 1, 1, 0, 1, 0, 1, 0, 0, 0]",1
107,231,"[2, 4, 4, 5, 5, 4, 5, 6, 5, 5]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",1
107,232,"[4, 5, 6, 5, 5, 4, 4, 5, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
107,233,"[4, 4, 4, 3, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
107,234,"[5, 3, 7, 3, 4, 4, 4, 3, 5, 7]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 1]",1
107,235,"[5, 4, 5, 5, 5, 6, 5, 6, 5, 5]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",1
107,236,"[5, 5, 7, 7, 6, 5, 5, 6, 6, 6]","[0, 1, 1, 0, 1, 1, 0, 0, 0, 0]",1
107,237,"[8, 8, 7, 8, 7, 9, 9, 7, 7, 6]","[0, 1, 1, 1, 0, 1, 1, 1, 1, 0]",1
107,238,"[5, 6, 5, 5, 6, 6, 8, 5, 5, 5]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1
107,239,"[6, 6, 6, 3, 6, 5, 6, 6, 4, 5]","[1, 1, 0, 0, 1, 0, 1, 0, 0, 0]",1
107,240,"[2, 3, 3, 2, 3, 3, 4, 4, 3, 4]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
107,241,"[5, 5, 5, 2, 3, 6, 2, 4, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
107,242,"[6, 5, 6, 5, 5, 5, 3, 4, 5, 5]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",1
107,243,"[6, 5, 7, 6, 6, 3, 5, 5, 5, 7]","[0, 0, 1, 0, 1, 0, 0, 0, 1, 0]",1
107,244,"[6, 4, 5, 5, 6, 6, 3, 5, 7, 8]","[1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1
107,245,"[3, 3, 4, 4, 2, 3, 3, 3, 4, 5]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
107,246,"[4, 5, 3, 4, 3, 4, 4, 3, 5, 4]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
107,247,"[3, 5, 4, 4, 3, 1, 4, 5, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1
107,248,"[6, 5, 1, 4, 4, 8, 1, 2, 2, 4]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
107,249,"[6, 4, 1, 5, 4, 7, 6, 6, 6, 4]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1
107,250,"[5, 4, 4, 1, 5, 4, 3, 5, 5, 3]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",1
108,0,"[4, 6, 4, 3, 3, 5, 5, 5, 2, 4]","[1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1
108,1,"[2, 6, 3, 6, 5, 5, 5, 4, 5, 4]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
108,2,"[6, 4, 5, 4, 4, 6, 5, 6, 8, 4]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",1
108,3,"[3, 2, 5, 4, 4, 4, 4, 4, 1, 3]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",1
108,4,"[2, 4, 3, 4, 3, 3, 3, 3, 3, 3]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
108,5,"[6, 7, 7, 6, 6, 7, 8, 7, 7, 6]","[1, 0, 1, 1, 0, 1, 0, 0, 1, 1]",1
108,6,"[7, 8, 5, 6, 7, 7, 2, 8, 7, 6]","[1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",1
108,7,"[5, 4, 5, 5, 5, 6, 6, 6, 6, 5]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1
108,8,"[6, 6, 8, 7, 5, 7, 6, 7, 8, 6]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",1
108,9,"[5, 5, 5, 4, 5, 4, 2, 4, 5, 4]","[0, 1, 1, 1, 1, 0, 0, 0, 0, 0]",1
108,10,"[5, 4, 7, 6, 6, 6, 5, 6, 6, 4]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 1]",1
108,11,"[6, 7, 7, 7, 7, 7, 8, 6, 7, 6]","[1, 1, 0, 0, 1, 1, 1, 0, 0, 0]",1
108,12,"[5, 6, 8, 5, 6, 6, 6, 5, 7, 6]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
108,13,"[2, 4, 4, 3, 9, 4, 7, 4, 4, 3]","[0, 0, 0, 0, 1, 0, 1, 0, 1, 1]",1
108,14,"[4, 4, 4, 5, 2, 4, 5, 4, 4, 5]","[0, 1, 0, 0, 0, 0, 1, 0, 1, 0]",1
108,15,"[2, 4, 3, 4, 3, 7, 2, 4, 3, 3]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1
108,16,"[7, 6, 7, 7, 9, 6, 7, 4, 7, 7]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 0]",1
108,17,"[3, 3, 2, 3, 3, 4, 3, 3, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
108,18,"[5, 4, 5, 5, 6, 3, 4, 5, 6, 4]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",1
108,19,"[5, 5, 4, 6, 2, 5, 2, 4, 5, 6]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1
108,20,"[5, 4, 5, 5, 5, 5, 5, 5, 6, 5]","[1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1
108,21,"[4, 7, 8, 8, 6, 6, 6, 7, 5, 7]","[1, 1, 1, 0, 0, 1, 1, 0, 0, 0]",1
108,22,"[4, 7, 4, 4, 4, 4, 3, 4, 6, 3]","[0, 0, 1, 0, 0, 0, 0, 1, 1, 0]",1
108,23,"[5, 7, 6, 5, 6, 5, 7, 6, 4, 6]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1
108,24,"[8, 8, 9, 7, 8, 7, 4, 7, 8, 7]","[1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1
108,25,"[4, 1, 4, 3, 6, 4, 3, 3, 6, 5]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",1
108,26,"[5, 3, 6, 4, 4, 3, 4, 1, 3, 4]","[1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1
108,27,"[3, 5, 4, 3, 6, 4, 4, 5, 4, 4]","[1, 0, 0, 0, 0, 1, 0, 1, 0, 0]",1
108,28,"[7, 6, 8, 5, 8, 6, 6, 6, 8, 7]","[1, 0, 1, 1, 1, 0, 0, 0, 1, 0]",1
108,29,"[1, 6, 2, 4, 5, 5, 6, 4, 6, 3]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
108,30,"[6, 6, 3, 6, 6, 4, 5, 6, 6, 6]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1
108,31,"[5, 7, 6, 7, 5, 5, 9, 6, 6, 7]","[0, 0, 0, 1, 1, 0, 1, 0, 0, 0]",1
108,32,"[6, 6, 4, 6, 6, 4, 5, 6, 6, 7]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",1
108,33,"[5, 6, 6, 7, 5, 5, 5, 6, 6, 6]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1
108,34,"[4, 1, 4, 2, 3, 1, 5, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
108,35,"[3, 5, 4, 4, 6, 3, 8, 9, 7, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1
108,36,"[7, 8, 8, 7, 7, 6, 8, 7, 7, 6]","[1, 0, 1, 1, 1, 0, 1, 0, 0, 0]",1
108,37,"[5, 5, 2, 5, 6, 4, 4, 3, 4, 5]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
108,38,"[4, 3, 3, 2, 3, 1, 2, 1, 7, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
108,39,"[7, 7, 7, 5, 7, 9, 6, 6, 5, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
108,40,"[3, 6, 5, 5, 2, 1, 7, 5, 4, 5]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
108,41,"[9, 5, 3, 3, 7, 4, 1, 5, 4, 2]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
108,42,"[2, 4, 6, 4, 5, 5, 5, 3, 6, 4]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1
108,43,"[5, 5, 5, 5, 6, 5, 6, 5, 1, 5]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
108,44,"[2, 4, 4, 4, 4, 3, 4, 2, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
108,45,"[8, 8, 7, 8, 6, 8, 7, 3, 7, 8]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 1]",1
108,46,"[6, 7, 5, 7, 8, 8, 5, 8, 7, 7]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",1
108,47,"[4, 8, 5, 5, 4, 1, 4, 5, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
108,48,"[8, 9, 7, 6, 6, 7, 8, 6, 8, 7]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1
108,49,"[4, 4, 5, 4, 3, 5, 4, 4, 1, 4]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
108,50,"[6, 3, 5, 4, 4, 6, 1, 3, 3, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
108,51,"[4, 3, 4, 6, 6, 3, 6, 4, 4, 4]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
108,52,"[6, 6, 6, 4, 3, 3, 4, 5, 5, 6]","[1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1
108,53,"[4, 5, 8, 4, 5, 5, 4, 6, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
108,54,"[5, 8, 7, 7, 7, 2, 6, 1, 1, 4]","[0, 1, 1, 1, 1, 0, 0, 0, 0, 0]",1
108,55,"[6, 6, 6, 6, 6, 5, 6, 5, 7, 6]","[0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",1
108,56,"[6, 3, 5, 5, 5, 4, 6, 8, 5, 6]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",1
108,57,"[7, 7, 7, 7, 9, 7, 7, 8, 8, 8]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]",1
108,58,"[8, 8, 7, 8, 8, 8, 7, 7, 8, 9]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]",1
108,59,"[8, 2, 8, 7, 7, 8, 8, 7, 8, 8]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
108,60,"[4, 3, 4, 6, 3, 4, 3, 5, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
108,61,"[5, 4, 6, 6, 5, 5, 6, 4, 7, 4]","[1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",1
108,62,"[6, 6, 3, 5, 6, 6, 3, 4, 2, 5]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 1]",1
108,63,"[5, 8, 7, 8, 7, 6, 8, 5, 6, 8]","[0, 0, 1, 0, 0, 1, 1, 0, 1, 0]",1
108,64,"[5, 6, 1, 5, 6, 6, 6, 6, 6, 6]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
108,65,"[1, 4, 7, 5, 5, 4, 3, 5, 5, 5]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",1
108,66,"[7, 8, 8, 9, 8, 8, 6, 6, 8, 7]","[0, 0, 0, 0, 1, 0, 1, 1, 1, 0]",1
108,67,"[6, 5, 5, 6, 7, 6, 6, 6, 5, 4]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1
108,68,"[2, 4, 3, 3, 3, 3, 6, 6, 3, 5]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
108,69,"[3, 4, 4, 1, 3, 2, 2, 5, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
108,70,"[6, 5, 4, 5, 5, 5, 5, 2, 4, 4]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
108,71,"[6, 4, 6, 6, 7, 6, 6, 5, 7, 4]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
108,72,"[8, 5, 7, 7, 7, 5, 6, 5, 6, 6]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]",1
108,73,"[6, 5, 7, 5, 4, 3, 5, 6, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
108,74,"[4, 6, 5, 5, 6, 6, 5, 6, 6, 2]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1
108,75,"[3, 6, 4, 4, 3, 4, 4, 4, 4, 3]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",1
108,76,"[8, 9, 6, 6, 8, 7, 8, 9, 6, 7]","[1, 1, 1, 1, 1, 1, 0, 1, 0, 1]",1
108,77,"[6, 6, 9, 7, 9, 7, 7, 8, 8, 8]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1
108,78,"[4, 5, 6, 5, 5, 6, 4, 7, 4, 5]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
108,79,"[3, 3, 2, 4, 3, 4, 5, 4, 5, 3]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1
108,80,"[4, 5, 5, 6, 7, 7, 6, 4, 4, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
108,81,"[9, 7, 8, 7, 7, 8, 8, 7, 6, 8]","[1, 1, 0, 0, 1, 1, 1, 1, 0, 0]",1
108,82,"[8, 2, 5, 7, 5, 4, 6, 4, 1, 5]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",1
108,83,"[4, 7, 7, 4, 7, 5, 7, 7, 7, 7]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1
108,84,"[5, 4, 4, 2, 5, 7, 6, 4, 5, 6]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
108,85,"[5, 6, 6, 5, 5, 5, 5, 5, 4, 5]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1
108,86,"[7, 7, 8, 7, 3, 5, 6, 7, 7, 7]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
