subID,alpha,theta,gamma,w,nll_idv,nll_grp
200,0.77,0.73,0.88,-1.0,190.60090500407753,90.63089677142139
250,0.54,0.77,0.78,-1.0,237.99735799055074,122.93451063277924
190,0.28,0.82,0.37,-1.0,176.64032943373368,94.02125192975988
256,0.24,0.83,0.86,-1.0,195.01026776765653,74.94169431748377
231,0.88,0.0,1.0,-1.0,135.1370093113327,96.02262590897347
261,0.74,1.21,0.0,-1.0,236.98185666673663,71.52842508857958
259,0.45,1.08,1.0,-1.0,194.07471909511617,75.43559382344849
246,0.72,0.6,0.79,-1.0,229.2195267700595,148.6041391381839
217,1.0,0.56,0.84,-1.0,163.28988794247942,100.28061550152637
224,0.73,1.24,0.0,-1.0,319.69077847088255,156.6310532240057
227,0.2,0.6,0.98,-1.0,196.91961709067223,107.16734661322351
237,1.0,0.74,0.81,-1.0,239.63558498973012,90.67414648031077
219,0.48,0.31,0.99,-1.0,244.51946704154318,98.80204508516266
251,0.82,1.14,0.79,-1.0,182.26492883283203,90.0776604771231
247,0.88,1.5,0.7,-1.0,192.33850266728288,141.40907716647035
213,0.22,0.69,0.33,-1.0,164.8717765441184,153.89407284484116
209,0.71,1.09,0.05,-1.0,283.3038141479638,135.8537511562853
257,0.52,0.73,0.88,-1.0,229.84188061019742,78.80958596289709
229,0.22,0.99,0.63,-1.0,304.87896834918416,149.7050459172454
199,0.88,0.48,0.88,-1.0,178.41532311649874,71.6882334906673
187,0.17,1.36,0.8,-1.0,209.82133519341835,170.8220755984594
179,0.16,0.85,1.0,-1.0,235.79241602858136,108.89555421719817
205,1.0,0.48,0.0,-1.0,220.49936420036715,87.65471606531133
214,0.88,0.25,0.68,-1.0,195.03266036920027,82.45399149178193
243,0.52,0.16,0.02,-1.0,138.68871711401337,71.26146962573961
189,0.8,1.5,0.0,-1.0,317.8428522494994,136.3313428240724
185,0.25,0.99,0.0,-1.0,116.99956792219149,98.34986545686544
225,0.65,1.1,0.49,-1.0,162.05258907162278,154.31479514295523
215,0.7,0.25,0.98,-1.0,229.21660815322213,107.2536386841713
191,0.0,0.25,0.0,-1.0,257.64244224129544,105.31099907236124
255,0.37,0.82,0.14,-1.0,155.61888495605533,67.7440484154997
201,0.52,0.58,0.84,-1.0,182.6370996018403,78.9966885830722
296,1.0,0.91,0.82,-1.0,69.17833869706106,100.49754907689454
268,0.09,1.12,0.88,-1.0,225.40626281266466,147.27806892178572
278,0.6,0.88,0.99,-1.0,292.14974542608667,140.8376304061241
297,0.24,0.9,0.09,-1.0,303.326758575278,158.07601475754274
304,0.42,0.8,0.0,-1.0,205.31701670810014,66.67166217266639
294,1.0,0.69,0.08,-1.0,196.13691412384293,127.20747122215612
274,1.0,0.36,0.88,-1.0,159.37279762432354,74.50124650247794
306,0.44,0.59,0.88,-1.0,292.1800603444844,88.97368588232997
276,1.0,0.67,0.64,-1.0,175.94445433784094,123.80228861220495
262,1.0,0.44,0.47,-1.0,123.35740751424564,70.00006459842024
307,0.91,0.68,0.22,-1.0,255.9091104248019,100.76998215894425
263,0.88,1.5,0.09,-1.0,159.1292939955839,117.84754535964983
288,1.0,0.75,0.28,-1.0,167.57822328391896,62.28880967631237
282,0.71,0.4,0.88,-1.0,148.92190080557302,72.06532275860484
292,0.0,0.74,0.0,-1.0,235.63144672031092,120.76230182975853
300,0.0,1.18,0.0,-1.0,228.6619020848726,87.8204410452157
272,0.31,0.64,0.94,-1.0,224.45773444591276,101.15050161705278
280,0.17,0.23,1.0,-1.0,222.7727720409738,81.11505766505253
283,0.6,0.74,0.88,-1.0,211.74189304669994,119.52023478729909
270,0.26,1.2,0.88,-1.0,161.7445384454121,83.38507104923865
302,0.38,0.88,0.0,-1.0,326.8372778005102,89.4540004101965
289,0.62,0.22,0.8,-1.0,143.1014722256764,68.98063047545193
266,0.08,1.44,0.88,-1.0,218.1571320432549,109.26562152345343
271,0.65,0.39,0.71,-1.0,228.39019134074283,151.75289072352226
301,0.83,0.95,0.59,-1.0,231.58872178740728,133.56930034165194
305,0.5,1.5,0.0,-1.0,397.2060252293158,223.96086413819
293,0.0,0.64,0.0,-1.0,254.22369956219654,95.52477106049366
298,0.52,0.98,0.0,-1.0,474.3854534433356,159.8971700522536
286,0.6,0.52,0.97,-1.0,194.03451807481665,69.73838810396666
275,0.96,0.62,0.87,-1.0,224.91765985708133,95.78599104410112
284,0.31,0.91,0.0,-1.0,244.13285873796264,120.79621916217229
264,0.88,1.32,0.78,-1.0,172.11657957403975,120.17173414635283
303,0.39,0.99,0.08,-1.0,333.50312242333746,98.76124195018346
290,0.76,0.88,0.79,-1.0,203.71385580489604,97.41226163982795
265,0.44,0.24,1.0,-1.0,251.94240208030223,112.7468370355382
267,0.02,0.71,0.0,-1.0,228.21587541674234,97.00089233222518
295,0.3,0.53,0.49,-1.0,271.36715819641114,148.28911899570778
269,0.4,0.68,0.94,-1.0,220.38371776862226,101.00647230172473
273,1.0,0.7,0.57,-1.0,111.87128620232797,92.03972553069177
287,1.0,0.52,0.43,-1.0,127.41957607939723,103.75784045763662
277,0.82,0.81,0.4,-1.0,171.0212795914802,170.19109952288895
299,0.0,0.0,0.0,-1.0,118.39505930793449,170.22035656227422
281,0.76,0.52,0.98,-1.0,226.06070051895895,113.15472754903722
285,0.72,0.21,0.98,-1.0,145.53657527577798,64.97808724907588
291,0.68,0.57,0.88,-1.0,217.01194625967327,68.83377976632839
279,0.38,0.83,0.08,-1.0,276.6084913017531,188.65774170661865
