subID,alpha,theta,gamma,w,nll
271,0.08,0.88,0.88,-0.4,322.0
279,0.09,0.5,0.88,-0.67,361.0
282,0.39,0.52,0.97,-0.92,327.0
269,0.08,1.09,0.98,0.0,160.0
301,0.3,0.76,0.81,-0.23,377.0
288,0.26,0.54,0.7,-0.28,55.0
265,0.22,1.11,0.36,0.44,385.0
270,0.3,0.49,0.94,-0.34,741.0
300,0.18,1.06,0.73,0.08,512.0
304,0.02,1.15,1.0,-0.11,1387.0
292,0.01,0.52,0.98,-0.29,389.0
297,0.01,0.88,0.92,0.68,1291.0
285,0.04,0.62,0.93,-0.4,184.0
274,0.52,0.31,0.98,-0.96,168.0
283,0.36,0.71,0.23,0.48,647.0
263,0.56,0.44,0.03,0.73,237.0
302,0.16,0.88,0.28,0.6,644.0
289,0.13,0.81,0.8,-0.05,248.0
264,0.28,0.41,0.95,-0.4,598.0
266,0.01,0.7,0.99,-0.45,324.0
294,0.26,0.58,0.75,-0.2,921.0
268,0.3,1.02,0.66,-0.32,330.0
272,0.35,0.68,0.87,0.0,84.0
286,0.82,0.7,0.62,0.17,112.0
276,0.32,0.48,0.98,-0.13,214.0
298,0.06,0.0,0.9,0.04,854.0
280,0.16,1.01,0.72,-0.32,367.0
284,0.17,0.26,0.98,-0.76,110.0
290,0.09,0.52,0.83,-0.12,307.0
278,0.29,0.65,0.98,-0.52,1157.0
