subID,alpha,theta,gamma,w,nll
205,0.14,0.5,0.32,0.08,292.98380145951626
243,0.13,0.13,0.0,0.0,209.47727843227776
189,0.11,1.37,0.0,-0.39,379.6985262001811
185,0.03,1.08,0.0,1.0,117.05078479962495
225,0.17,1.08,0.4,-0.54,257.10940109055036
215,0.16,0.48,0.98,0.52,312.8622155586951
191,0.0,0.14,0.0,0.19,352.7063840801355
249,0.02,0.8,0.06,0.28,496.9212526125444
201,0.19,0.41,0.93,0.16,270.4005267626462
295,0.46,0.8,0.81,1.0,155.17387392314112
267,0.01,1.4,0.0,0.6,314.95887366714555
277,0.21,0.83,0.64,-1.0,303.36611097954835
296,0.1,0.89,0.09,-0.41,410.21316949990063
303,0.12,0.77,0.0,-0.32,249.06341700340735
293,0.23,0.69,0.09,0.46,292.2954142248031
273,0.29,0.37,0.88,0.08,228.73834041824904
305,0.88,0.02,1.0,0.72,404.32676700526497
275,0.17,0.54,0.28,0.7,249.6413522717828
261,0.51,0.44,0.64,-0.1,203.45038405888647
306,0.15,0.68,0.0,0.6,348.99584814508523
262,0.17,1.33,0.33,-0.37,219.87662161209371
287,0.24,0.75,0.33,0.48,210.07985189815614
281,0.32,0.16,0.99,0.1,211.70604119855227
291,0.0,0.66,0.0,0.8,331.48853207646
299,0.0,1.15,0.0,0.23,306.7286173930558
271,0.08,0.78,0.88,0.55,300.4498441807218
279,0.09,0.22,0.68,0.0,298.97874350996995
282,0.14,0.82,0.88,0.6,287.87013937416594
269,0.03,1.28,0.1,0.32,268.03051778319696
301,0.13,0.8,0.0,1.0,338.74153867475445
288,0.31,0.45,0.5,0.68,153.6901832844621
265,0.01,1.5,0.02,0.33,324.0081486982501
270,0.13,0.24,0.68,0.43,357.492960219946
300,0.19,0.86,0.71,-0.35,343.131473223564
304,0.88,0.72,0.94,0.52,658.435021402638
292,0.0,0.52,0.0,0.88,300.3232862668708
297,0.19,0.45,0.0,1.0,539.7310754334889
285,0.23,0.48,0.94,0.12,252.087396172288
274,0.18,0.76,0.88,0.6,282.75329488360194
283,0.11,0.82,0.1,-0.51,299.61862326117136
263,0.14,1.46,0.61,-0.48,250.1260549208382
302,0.1,0.88,0.28,0.96,410.3259907169129
289,0.23,0.72,0.88,-0.32,305.0202887641545
264,0.0,0.45,0.0,0.31,359.78391650646097
266,0.02,0.72,0.0,-0.12,314.90260469957474
294,0.94,0.0,0.94,0.12,507.2318247483309
268,0.12,0.76,0.88,0.28,315.23910088490516
272,0.59,0.72,0.78,0.54,168.94795051155495
286,0.78,0.84,0.59,0.42,172.39785830493713
276,0.29,0.47,0.95,1.0,251.79077072555145
298,0.0,0.0,0.0,0.72,193.56940644024502
280,0.4,0.83,0.84,0.5,322.0145688380966
284,0.19,0.21,0.79,0.03,230.02444914852205
290,0.2,0.46,0.98,0.32,266.6050638823019
278,0.14,0.78,0.0,0.56,421.44966126810795
