trial,subID,sim_choice,sim_attack,k
1,101,"[5, 3, 2, 2, 2, 3, 1, 2, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,102,"[6, 6, 3, 6, 5, 6, 3, 4, 2, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,103,"[6, 7, 6, 5, 5, 3, 5, 4, 5, 2]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 0]",1
1,104,"[5, 7, 2, 5, 6, 2, 4, 6, 4, 3]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",1
1,105,"[7, 7, 6, 8, 7, 7, 6, 7, 6, 7]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1
1,106,"[2, 1, 6, 3, 5, 6, 5, 5, 5, 6]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1
1,107,"[7, 8, 7, 7, 7, 6, 8, 5, 6, 5]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",1
1,108,"[6, 4, 5, 5, 6, 7, 7, 7, 7, 6]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",1
1,109,"[3, 1, 4, 7, 2, 6, 5, 5, 4, 4]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,110,"[4, 7, 2, 8, 4, 4, 3, 6, 5, 6]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,111,"[1, 3, 3, 2, 2, 4, 4, 3, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,112,"[3, 5, 5, 5, 4, 6, 4, 5, 6, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
1,113,"[5, 5, 7, 5, 6, 7, 6, 5, 2, 8]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1
1,114,"[6, 7, 9, 8, 6, 8, 8, 8, 9, 5]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",1
1,115,"[5, 7, 6, 4, 7, 7, 8, 7, 8, 5]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1
1,116,"[5, 4, 4, 4, 4, 3, 5, 2, 1, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,117,"[4, 6, 6, 5, 4, 4, 4, 5, 7, 4]","[0, 0, 1, 1, 0, 0, 0, 0, 1, 0]",1
1,118,"[5, 6, 4, 6, 3, 1, 3, 3, 3, 3]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,119,"[8, 6, 7, 6, 8, 6, 8, 6, 6, 7]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1
1,120,"[8, 5, 5, 5, 3, 3, 4, 5, 3, 4]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
1,121,"[1, 1, 2, 5, 8, 1, 8, 7, 5, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,122,"[8, 8, 7, 6, 8, 7, 7, 8, 8, 7]","[1, 0, 0, 1, 0, 1, 0, 0, 1, 1]",1
1,123,"[5, 2, 3, 2, 2, 3, 1, 3, 3, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,124,"[2, 2, 4, 3, 1, 6, 4, 4, 1, 5]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
1,125,"[4, 3, 7, 6, 6, 6, 5, 3, 5, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,126,"[7, 7, 7, 8, 8, 6, 7, 8, 8, 7]","[0, 1, 0, 1, 1, 0, 1, 1, 1, 0]",1
1,127,"[2, 3, 3, 4, 2, 7, 3, 3, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
