trial,subID,sim_choice,sim_attack,k
1,123,"[2, 4, 3, 5, 4, 3, 2, 2, 2, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,124,"[4, 4, 5, 6, 1, 3, 6, 3, 5, 6]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
1,125,"[3, 4, 7, 2, 6, 4, 4, 6, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,126,"[7, 7, 7, 6, 6, 7, 7, 7, 9, 8]","[0, 1, 1, 0, 0, 0, 1, 1, 1, 0]",1
1,127,"[1, 3, 3, 1, 3, 6, 3, 3, 3, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
1,128,"[2, 4, 2, 6, 4, 1, 3, 6, 6, 7]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1
1,129,"[1, 2, 4, 5, 7, 3, 1, 1, 4, 4]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,130,"[5, 1, 3, 6, 5, 3, 2, 4, 4, 7]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,131,"[6, 4, 2, 6, 5, 6, 4, 3, 4, 4]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,132,"[7, 5, 7, 6, 7, 7, 9, 7, 7, 8]","[1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1
1,133,"[5, 5, 4, 6, 6, 4, 5, 4, 2, 5]","[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",1
1,134,"[4, 3, 4, 6, 7, 3, 3, 5, 6, 3]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",1
1,135,"[4, 4, 5, 3, 2, 4, 2, 3, 6, 6]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,136,"[3, 3, 1, 4, 6, 1, 5, 4, 5, 5]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,137,"[6, 3, 6, 4, 5, 2, 4, 6, 6, 4]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,138,"[6, 5, 5, 3, 6, 6, 3, 6, 5, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,139,"[1, 3, 2, 5, 5, 1, 2, 2, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,140,"[2, 1, 3, 1, 6, 1, 2, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,141,"[3, 3, 4, 3, 2, 3, 3, 4, 1, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,142,"[2, 3, 3, 1, 2, 8, 3, 6, 1, 4]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,143,"[6, 4, 2, 6, 1, 5, 3, 2, 3, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,144,"[1, 4, 4, 4, 4, 6, 2, 5, 7, 4]","[0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",1
1,145,"[5, 6, 5, 8, 6, 2, 2, 3, 1, 6]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",1
1,146,"[3, 1, 1, 1, 2, 1, 1, 2, 1, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,147,"[3, 1, 3, 5, 5, 2, 4, 4, 4, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,148,"[4, 8, 4, 3, 3, 6, 5, 3, 3, 3]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",1
1,149,"[7, 5, 7, 6, 7, 6, 5, 5, 5, 5]","[1, 1, 0, 0, 1, 1, 0, 0, 0, 0]",1
1,150,"[1, 3, 3, 2, 2, 1, 2, 6, 1, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,151,"[6, 5, 7, 6, 5, 2, 6, 6, 5, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,152,"[7, 8, 4, 7, 6, 7, 5, 6, 8, 6]","[0, 0, 0, 1, 1, 0, 1, 0, 0, 0]",1
1,153,"[8, 6, 8, 8, 6, 7, 8, 8, 6, 9]","[0, 1, 1, 1, 1, 0, 0, 0, 0, 0]",1
1,154,"[5, 6, 5, 5, 4, 7, 2, 4, 3, 2]","[1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,155,"[3, 3, 3, 5, 2, 3, 2, 6, 4, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,156,"[3, 1, 7, 1, 5, 2, 2, 5, 2, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,157,"[4, 4, 1, 4, 6, 3, 3, 2, 2, 6]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,158,"[1, 4, 2, 1, 1, 5, 6, 4, 6, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,159,"[2, 5, 5, 2, 2, 4, 1, 4, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,160,"[6, 5, 8, 4, 7, 5, 6, 6, 5, 7]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,161,"[7, 3, 6, 2, 2, 4, 1, 5, 4, 2]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",1
1,162,"[4, 5, 5, 4, 6, 3, 2, 6, 2, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,163,"[3, 2, 3, 2, 4, 4, 3, 2, 3, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,164,"[6, 2, 4, 1, 5, 7, 3, 4, 6, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,165,"[5, 3, 5, 4, 3, 5, 4, 3, 5, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,166,"[6, 3, 4, 4, 5, 3, 6, 2, 3, 6]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",1
1,167,"[1, 1, 8, 3, 1, 2, 6, 5, 1, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,168,"[6, 6, 5, 7, 5, 6, 4, 8, 6, 6]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,169,"[3, 7, 5, 7, 6, 6, 6, 6, 6, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,170,"[6, 6, 6, 7, 4, 5, 8, 4, 3, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,171,"[5, 4, 3, 1, 3, 6, 5, 5, 3, 4]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
1,172,"[6, 1, 7, 5, 3, 5, 2, 5, 3, 4]","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1
