subID,alpha,theta,gamma,w,nll
186,0.31,0.82,0.33,-0.09,414.74184365261044
201,0.13,0.83,1.0,0.0,380.741559891924
218,0.29,0.8,1.0,-0.1,348.9429504653656
251,0.68,0.38,0.79,0.02,321.8942157033665
252,0.08,0.8,0.68,-0.04,280.1598697730153
236,0.88,0.62,0.87,0.0,266.9895160266613
192,0.68,0.96,0.84,-0.33,279.2623474489242
175,0.98,0.88,0.81,-0.04,230.2608536093214
219,0.41,0.54,0.0,0.12,382.2941230121682
193,1.0,0.34,0.0,0.32,224.6648692601629
235,1.0,1.12,0.77,-0.18,200.22632191981876
191,0.17,0.93,1.0,-0.32,340.6555540601512
253,0.15,0.84,0.98,0.06,279.572088618145
232,0.52,0.4,1.0,-0.19,302.8337101434859
212,0.53,0.48,0.98,0.13,323.0125522236408
179,1.0,0.68,0.69,0.28,220.53619037179965
242,0.94,0.99,0.74,-0.35,227.32112503667327
198,0.72,0.36,1.0,-0.03,258.0060930236533
182,0.48,0.72,0.88,-0.42,292.9220340432248
202,0.14,1.12,1.0,-0.07,354.96729031394113
195,0.18,0.21,0.0,-0.04,247.24711449516806
185,0.84,0.55,0.37,0.24,237.9279780412003
223,0.87,0.27,0.98,-0.11,214.47782507250207
247,0.72,1.27,0.13,-0.12,365.8779722718084
189,0.29,0.38,0.99,-0.05,390.262666860186
208,0.84,1.08,0.41,0.15,233.32685117894619
209,0.44,0.61,0.99,-0.14,291.3984164211716
243,1.0,0.25,0.81,0.4,272.04988111384364
244,0.02,0.67,0.0,-0.12,350.84611906793793
241,0.09,0.97,0.08,-0.17,218.88766890472928
233,1.0,0.6,0.54,-0.02,326.43796240856307
210,1.0,1.44,0.6,-0.87,206.4160793954416
231,0.12,0.91,0.76,0.06,275.771711595573
207,0.96,0.44,0.84,0.48,281.8355774059606
187,0.29,0.42,0.99,-0.17,371.5571266893781
197,0.0,0.46,0.0,0.28,414.1500306768005
249,0.31,0.59,0.0,0.06,237.38100741757768
245,0.25,1.22,0.12,-0.17,475.30137949039454
217,0.93,0.18,0.88,0.2,273.07747696454635
205,0.88,1.25,0.74,-0.54,275.9512760981912
211,1.0,0.16,0.99,0.11,213.0702463766548
181,0.68,0.98,0.03,-0.04,301.88335626668027
203,0.26,0.93,0.95,0.44,424.26942564971336
199,0.04,1.5,0.0,-0.72,509.28073928626463
213,0.0,0.56,0.0,0.24,359.6424399496285
237,0.35,0.53,0.77,-0.13,290.8075221761362
183,1.0,0.21,0.77,0.22,340.6045593470036
