subID,alpha,theta,gamma,w,nll_idv,nll_grp
197,0.0,0.61,0.0,-1.0,291.7841374112806,128.74368319459967
249,0.29,0.61,0.0,-1.0,173.2452284239576,64.52158744991272
245,0.25,1.12,0.1,-1.0,346.1644806510694,132.26725774811348
217,0.72,0.25,0.95,-1.0,187.95004796937957,89.86798559127753
205,0.8,0.88,0.78,-1.0,222.75186442970437,86.70949860707798
211,1.0,0.21,0.99,-1.0,159.9728383438984,57.847175228710306
181,1.0,1.0,0.01,-1.0,216.05842988146136,91.09810385904102
203,0.02,1.36,0.0,-1.0,285.436662696112,147.2373300189276
199,0.0,1.5,0.0,-1.0,386.7424135720573,151.10442663080502
213,0.0,0.69,0.0,-1.0,271.62684361933395,100.7233129249262
237,0.31,0.46,0.84,-1.0,205.23413395414508,87.76480496359001
183,1.0,0.38,0.68,-1.0,259.6700803914883,86.8001498742212
