trial,subID,sim_choice,sim_attack,k
1,191,"[6, 6, 4, 2, 6, 7, 5, 6, 6, 4]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,192,"[8, 5, 4, 4, 3, 6, 5, 5, 7, 5]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,193,"[1, 2, 1, 5, 1, 3, 4, 4, 1, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,194,"[7, 7, 7, 7, 8, 6, 7, 6, 7, 6]","[1, 1, 1, 1, 1, 0, 1, 0, 1, 0]",1
1,195,"[1, 2, 3, 2, 3, 2, 2, 2, 1, 4]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,196,"[4, 6, 6, 7, 6, 4, 7, 7, 2, 6]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",1
1,197,"[3, 2, 3, 1, 2, 6, 4, 6, 6, 1]","[0, 0, 1, 0, 0, 0, 0, 1, 1, 0]",1
1,198,"[1, 3, 3, 5, 5, 1, 4, 2, 4, 2]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",1
1,199,"[3, 7, 2, 7, 8, 7, 6, 7, 8, 8]","[0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",1
1,200,"[6, 7, 7, 4, 6, 6, 5, 5, 7, 9]","[0, 0, 1, 0, 0, 1, 0, 1, 1, 0]",1
1,201,"[4, 7, 7, 4, 5, 6, 4, 6, 7, 5]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1
1,202,"[7, 6, 7, 6, 6, 6, 5, 7, 3, 6]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 0]",1
