trial,subID,sim_choice,sim_attack,k
1,134,"[4, 6, 6, 4, 6, 5, 3, 7, 5, 6]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
1,135,"[4, 7, 5, 1, 7, 3, 6, 4, 4, 3]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,136,"[5, 5, 6, 3, 4, 7, 4, 5, 6, 5]","[0, 0, 1, 1, 0, 1, 1, 0, 1, 0]",1
1,137,"[7, 5, 2, 5, 2, 6, 6, 3, 5, 6]","[1, 0, 0, 0, 0, 1, 0, 0, 1, 1]",1
1,138,"[1, 2, 1, 3, 2, 4, 8, 4, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,139,"[4, 6, 3, 4, 4, 5, 6, 4, 4, 4]","[1, 1, 0, 1, 0, 0, 0, 1, 0, 0]",1
1,140,"[5, 6, 5, 4, 7, 5, 5, 3, 4, 3]","[1, 1, 0, 0, 0, 0, 1, 0, 0, 0]",1
1,141,"[1, 2, 3, 3, 2, 3, 2, 3, 4, 3]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1
1,142,"[6, 3, 4, 4, 3, 6, 2, 1, 2, 3]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1
1,143,"[3, 5, 6, 5, 4, 6, 6, 2, 2, 4]","[1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1
1,144,"[5, 8, 6, 5, 6, 6, 6, 6, 3, 6]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 1]",1
1,145,"[6, 6, 8, 8, 4, 5, 8, 7, 7, 7]","[0, 0, 1, 1, 0, 0, 1, 1, 0, 1]",1
1,146,"[8, 4, 7, 6, 8, 7, 8, 5, 6, 7]","[1, 0, 1, 1, 1, 1, 0, 0, 0, 1]",1
1,147,"[5, 5, 6, 5, 5, 6, 5, 3, 4, 4]","[0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",1
1,148,"[5, 6, 1, 4, 7, 6, 6, 6, 8, 6]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1
1,149,"[6, 5, 5, 7, 5, 6, 4, 7, 5, 6]","[1, 0, 1, 1, 1, 1, 0, 1, 0, 1]",1
1,150,"[7, 2, 6, 6, 4, 7, 3, 5, 3, 4]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1
1,151,"[4, 4, 2, 7, 3, 6, 4, 1, 2, 2]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
1,152,"[4, 1, 4, 2, 2, 3, 2, 1, 2, 3]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1
1,153,"[5, 5, 5, 6, 3, 7, 7, 6, 4, 4]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
1,154,"[1, 5, 5, 4, 5, 5, 5, 6, 1, 2]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,155,"[7, 5, 6, 3, 6, 5, 6, 5, 4, 6]","[0, 0, 0, 1, 1, 1, 0, 1, 0, 0]",1
1,156,"[2, 5, 7, 3, 1, 4, 3, 4, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,157,"[3, 6, 5, 6, 6, 5, 5, 2, 6, 6]","[0, 1, 0, 1, 1, 0, 0, 0, 0, 0]",1
1,158,"[8, 9, 6, 8, 3, 9, 7, 5, 6, 4]","[1, 1, 1, 1, 0, 1, 0, 0, 0, 0]",1
1,159,"[5, 6, 4, 6, 3, 4, 6, 3, 4, 5]","[0, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1
1,160,"[4, 5, 5, 6, 4, 2, 5, 3, 7, 5]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 1]",1
1,161,"[5, 5, 2, 2, 3, 4, 1, 3, 4, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,162,"[5, 5, 7, 7, 6, 7, 6, 8, 5, 4]","[0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",1
