trial,subID,sim_choice,sim_attack,k
1,136,"[5, 5, 2, 3, 5, 5, 5, 4, 6, 7]","[0, 1, 0, 0, 1, 1, 0, 0, 0, 0]",1
1,137,"[4, 3, 3, 3, 4, 1, 3, 4, 3, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,138,"[5, 2, 3, 5, 3, 5, 6, 3, 3, 4]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 1]",1
1,139,"[4, 5, 5, 7, 5, 7, 1, 4, 2, 5]","[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",1
1,140,"[3, 4, 2, 5, 4, 5, 7, 5, 7, 5]","[0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",1
1,141,"[3, 1, 5, 5, 4, 8, 4, 3, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,142,"[3, 3, 2, 1, 5, 1, 2, 2, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,143,"[3, 6, 5, 7, 6, 5, 6, 5, 5, 4]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",1
1,144,"[3, 5, 5, 6, 5, 5, 4, 4, 5, 2]","[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",1
1,145,"[7, 8, 7, 6, 8, 5, 7, 6, 7, 8]","[0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",1
1,146,"[7, 6, 9, 7, 8, 8, 7, 8, 7, 7]","[0, 0, 1, 1, 1, 1, 1, 0, 0, 1]",1
1,147,"[4, 3, 6, 1, 3, 4, 4, 4, 3, 3]","[0, 0, 1, 0, 1, 1, 0, 1, 0, 1]",1
1,148,"[6, 5, 6, 3, 6, 6, 5, 6, 8, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",1
1,149,"[8, 5, 6, 5, 4, 6, 6, 6, 5, 5]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 0]",1
1,150,"[7, 6, 5, 7, 6, 4, 5, 5, 5, 6]","[0, 1, 0, 0, 0, 1, 1, 0, 1, 0]",1
1,151,"[5, 2, 3, 4, 3, 3, 4, 6, 2, 4]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1
1,152,"[2, 3, 2, 1, 4, 2, 1, 2, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,153,"[5, 7, 5, 6, 3, 2, 4, 6, 3, 6]","[0, 1, 0, 0, 1, 0, 0, 1, 0, 1]",1
1,154,"[5, 4, 2, 5, 5, 5, 2, 3, 2, 5]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1
1,155,"[4, 5, 4, 5, 6, 7, 4, 6, 6, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
1,156,"[3, 1, 2, 4, 2, 1, 5, 3, 2, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,157,"[6, 4, 4, 5, 5, 4, 7, 7, 7, 6]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,158,"[5, 6, 8, 5, 6, 7, 8, 8, 8, 8]","[0, 1, 1, 0, 0, 0, 1, 1, 1, 1]",1
1,159,"[3, 5, 7, 5, 6, 3, 3, 6, 5, 5]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",1
1,160,"[5, 6, 2, 5, 6, 7, 2, 6, 5, 4]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
1,161,"[6, 2, 2, 2, 1, 3, 2, 2, 2, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,162,"[7, 6, 4, 5, 6, 5, 6, 7, 6, 6]","[1, 1, 0, 1, 0, 0, 0, 1, 1, 1]",1
1,163,"[5, 3, 4, 5, 4, 3, 9, 4, 2, 4]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1
1,164,"[5, 6, 7, 7, 7, 3, 6, 6, 7, 6]","[1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",1
1,165,"[2, 5, 3, 2, 5, 2, 5, 6, 5, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",1
1,166,"[2, 7, 6, 6, 4, 3, 4, 6, 6, 6]","[0, 1, 0, 1, 0, 0, 1, 1, 1, 0]",1
1,167,"[5, 4, 5, 5, 7, 6, 6, 5, 6, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,168,"[4, 4, 3, 2, 4, 3, 5, 5, 5, 2]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",1
1,169,"[6, 7, 7, 6, 6, 5, 8, 6, 7, 6]","[1, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1
1,170,"[7, 4, 5, 5, 3, 6, 6, 6, 6, 7]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",1
1,171,"[6, 3, 5, 6, 6, 5, 2, 5, 4, 5]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,172,"[5, 5, 2, 3, 5, 2, 4, 4, 4, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,173,"[4, 5, 5, 5, 6, 5, 6, 5, 3, 7]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 1]",1
1,174,"[4, 5, 5, 5, 4, 7, 5, 4, 1, 4]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",1
1,175,"[1, 4, 1, 3, 4, 1, 6, 3, 3, 1]","[0, 1, 0, 1, 0, 0, 1, 1, 0, 0]",1
1,176,"[3, 3, 3, 4, 1, 6, 2, 4, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,177,"[1, 4, 2, 1, 3, 3, 1, 2, 2, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
1,178,"[7, 5, 5, 6, 8, 6, 7, 7, 6, 7]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 1]",1
1,179,"[6, 6, 6, 6, 7, 4, 5, 5, 8, 6]","[0, 0, 1, 1, 1, 1, 0, 0, 1, 1]",1
1,180,"[5, 7, 7, 5, 6, 5, 7, 6, 1, 6]","[0, 1, 1, 1, 0, 0, 1, 1, 0, 1]",1
1,181,"[2, 3, 5, 2, 4, 4, 3, 3, 3, 2]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
1,182,"[1, 8, 1, 2, 3, 6, 2, 1, 3, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,183,"[5, 6, 3, 4, 5, 5, 4, 3, 4, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
1,184,"[4, 3, 6, 6, 2, 4, 4, 4, 4, 5]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1
1,185,"[6, 4, 2, 1, 5, 3, 6, 6, 6, 6]","[1, 0, 0, 0, 1, 0, 1, 1, 1, 1]",1
1,186,"[4, 5, 1, 2, 4, 5, 3, 3, 4, 5]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",1
1,187,"[4, 5, 2, 4, 3, 5, 6, 5, 5, 3]","[1, 1, 0, 0, 0, 0, 1, 1, 0, 0]",1
1,188,"[7, 4, 5, 8, 5, 6, 7, 7, 6, 5]","[0, 1, 1, 0, 0, 1, 0, 1, 0, 0]",1
1,189,"[6, 6, 7, 5, 5, 4, 4, 2, 2, 3]","[1, 0, 1, 0, 1, 0, 1, 0, 0, 0]",1
1,190,"[1, 5, 1, 4, 3, 2, 2, 2, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,191,"[5, 6, 6, 6, 5, 4, 6, 7, 4, 2]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,192,"[3, 2, 7, 3, 4, 2, 6, 4, 6, 2]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1
