,block,trial,room,subID,attack,selfBlame,jointMoney,partnerStep,playerStep,prediction,step_rt,predatorType,player_partner_diff,finalStep,playerID,confidence,partnerBlame,abs_pred_error,predator,outcome,abs_player_pred_diff,log_step_rt,partner_changed,partner_changed_rel,player_change,future_step_rt,player_change_rel
4250,2,13,39,72,False,0.5,72,5,7,3,5.000696659088135,1,2,6,0,70,0.5,2,dangerous,harvest,4,1.6095772345459511,1.0,1.0,-2.0,1.5825998783111572,2.0
4251,2,13,39,73,False,0.5,72,7,5,6,2.365600824356079,1,-2,6,1,60,0.5,1,dangerous,harvest,1,0.8610320380325995,2.0,-2.0,0.0,2.149301290512085,0.0
4254,2,14,39,72,False,0.5,50,5,5,2,1.5825998783111572,1,0,5,0,70,0.5,3,dangerous,harvest,3,0.45906898730122875,0.0,0.0,2.0,2.0508999824523926,-0.0
4255,2,14,39,73,False,0.5,50,5,5,7,2.149301290512085,1,0,5,1,60,0.5,2,dangerous,harvest,2,0.7651428081645819,-2.0,2.0,1.0,2.165100574493408,-0.0
4258,2,15,39,72,True,0.5,-20,6,7,5,2.0508999824523926,1,1,7,0,70,0.5,1,dangerous,captured,2,0.7182787126414978,1.0,0.0,-1.0,1.6502997875213623,1.0
4259,2,15,39,73,True,0.5,-20,7,6,6,2.165100574493408,1,-1,7,1,60,0.5,1,dangerous,captured,0,0.7724668151068319,2.0,0.0,-2.0,1.99980104,-2.0
4262,2,16,39,72,True,0.5,-20,4,6,4,1.6502997875213623,1,2,5,0,70,0.5,0,dangerous,captured,2,0.5009569608158542,-2.0,-2.0,0.0,1.8158999681472776,-0.0
4263,2,16,39,73,True,0.5,-20,6,4,5,1.99980104,1,-2,5,1,60,0.5,1,dangerous,captured,1,0.6930476956114818,-1.0,1.0,-1.0,2.265800952911377,-1.0
4266,2,17,39,72,False,0.5,50,3,6,3,1.8158999681472776,1,3,5,0,70,0.5,0,dangerous,harvest,3,0.5965811950426028,-1.0,-1.0,0.0,2.4330997467041016,-0.0
4267,2,17,39,73,False,0.5,50,6,3,6,2.265800952911377,1,-3,5,1,60,0.5,0,dangerous,harvest,3,0.8179283180200443,0.0,-0.0,4.0,2.448700189590454,4.0
4270,2,18,39,72,False,0.5,98,7,6,4,2.4330997467041016,1,-1,7,0,70,0.5,3,dangerous,harvest,2,0.8891660603733046,4.0,4.0,0.0,1.8997997045516968,0.0
4271,2,18,39,73,False,0.5,98,6,7,7,2.448700189590454,1,1,7,1,60,0.5,1,dangerous,harvest,0,0.8955573489121812,0.0,-0.0,-3.0,3.7310986518859854,3.0
4274,2,19,39,72,True,0.5,-20,4,6,6,1.8997997045516968,1,2,5,0,70,-1.0,2,dangerous,captured,0,0.6417484619584559,-3.0,3.0,0.0,1.5001996755599976,-0.0
4275,2,19,39,73,True,-1.0,-20,6,4,6,3.7310986518859854,1,-2,5,1,60,0.5,0,dangerous,captured,2,1.316702735027489,0.0,0.0,1.0,2.532001256942749,1.0
4278,2,20,39,72,False,0.5,72,5,6,5,1.5001996755599976,1,1,6,0,70,0.5,0,dangerous,harvest,1,0.40559821628887577,1.0,1.0,0.0,1.5829001665115356,-0.0
4279,2,20,39,73,False,0.5,72,6,5,6,2.532001256942749,1,-1,6,1,60,0.5,0,dangerous,harvest,1,0.9290100007046932,0.0,-0.0,1.0,3.282399892807007,1.0
4282,2,21,39,72,False,0.5,72,6,6,4,1.5829001665115356,1,0,6,0,70,0.5,2,dangerous,harvest,2,0.45925871290352044,1.0,1.0,0.0,2.065999984741211,-0.0
4283,2,21,39,73,False,0.5,72,6,6,7,3.282399892807007,1,0,6,1,60,0.5,1,dangerous,harvest,1,1.1885748294889433,0.0,-0.0,-3.0,1.5825011730194092,0.0
4286,2,22,39,72,True,0.5,-20,3,6,6,2.065999984741211,1,3,5,0,70,0.5,3,dangerous,captured,0,0.7256143633117793,-3.0,-0.0,0.0,1.6159999370574951,-0.0
4287,2,22,39,73,True,0.5,-20,6,3,6,1.5825011730194092,1,-3,5,1,60,0.5,0,dangerous,captured,3,0.45900661628041184,0.0,0.0,2.0,1.782600998878479,2.0
4290,2,23,39,72,False,0.5,72,5,6,4,1.6159999370574951,1,1,6,0,70,0.5,1,dangerous,harvest,2,0.47995392114933305,2.0,2.0,-1.0,1.4663000106811523,1.0
4291,2,23,39,73,False,0.5,72,6,5,6,1.782600998878479,1,-1,6,1,60,0.5,0,dangerous,harvest,1,0.5780735330635202,0.0,-0.0,2.0,3.232100248336792,2.0
4294,2,24,39,72,True,0.5,-20,7,5,4,1.4663000106811523,1,-2,6,0,70,0.5,3,dangerous,captured,1,0.38274222828532145,2.0,2.0,1.0,3.3666985034942627,1.0
4295,2,24,39,73,True,0.5,-20,5,7,7,3.232100248336792,1,2,6,1,60,0.5,2,dangerous,captured,0,1.1731321576087566,-1.0,1.0,0.0,2.865499973297119,-0.0
4298,2,25,39,72,True,0.5,-20,7,6,5,3.3666985034942627,1,-1,7,0,70,0.5,2,dangerous,captured,1,1.2139325916178363,0.0,-0.0,1.0,1.8326997756958008,1.0
4299,2,25,39,73,True,0.5,-20,6,7,6,2.865499973297119,1,1,7,1,60,0.5,0,dangerous,captured,1,1.052742845690904,1.0,1.0,-3.0,1.599400758743286,3.0
4302,2,26,39,72,False,0.5,72,4,7,5,1.8326997756958008,1,3,6,0,70,0.5,1,dangerous,harvest,2,0.6057901669516612,-3.0,3.0,-1.0,1.9001001119613647,1.0
4303,2,26,39,73,False,0.5,72,7,4,7,1.599400758743286,1,-3,6,1,60,0.5,0,dangerous,harvest,3,0.46962903330799083,1.0,1.0,2.0,3.4145984649658203,2.0
4306,2,27,39,72,True,0.5,-20,6,6,4,1.9001001119613647,1,0,6,0,70,0.5,2,dangerous,captured,2,0.6419065752902803,2.0,2.0,2.0,2.1666007041931152,-0.0
4307,2,27,39,73,True,0.5,-20,6,6,6,3.4145984649658203,1,0,6,1,60,0.5,0,dangerous,captured,0,1.2280599063046755,-1.0,1.0,-1.0,5.431496620178223,0.0
4310,2,28,39,72,True,0.75,-20,5,8,5,2.1666007041931152,1,3,7,0,70,0.5,0,dangerous,captured,3,0.7731594435514849,-1.0,-0.0,-1.0,1.7000995874404907,1.0
4311,2,28,39,73,True,0.5,-20,8,5,6,5.431496620178223,1,-3,7,1,60,0.75,2,dangerous,captured,1,1.692214716628421,2.0,0.0,-1.0,2.048800706863404,-1.0
4314,2,29,39,72,False,0.5,72,4,7,4,1.7000995874404907,1,3,6,0,70,0.5,0,dangerous,harvest,3,0.5306868301937271,-1.0,-1.0,-3.0,3.183499336242676,3.0
4315,2,29,39,73,False,0.5,72,7,4,6,2.048800706863404,1,-3,6,1,60,0.5,1,dangerous,harvest,2,0.7172546009164946,-1.0,1.0,2.0,2.6314992904663086,2.0
4320,1,1,40,74,True,0.75,-20,1,5,5,2.9333999156951904,1,4,3,0,90,1.0,4,dangerous,captured,0,1.0761621310908946,,,-2.0,1.8668001890182493,2.0
4321,1,1,40,75,True,1.0,-20,5,8,-1,8.0,1,3,7,1,60,0.75,6,dangerous,captured,9,2.0794415416798357,,,-4.0,4.1006999015808105,4.0
4324,1,2,40,74,True,0.25,-20,4,3,3,1.8668001890182493,1,-1,4,0,90,0.5,1,dangerous,captured,0,0.6242258363460624,3.0,3.0,0.0,6.783792495727539,0.0
4325,1,2,40,75,False,0.5,32,3,4,4,4.1006999015808105,1,1,4,1,60,0.25,1,dangerous,harvest,0,1.411157666843997,-2.0,-2.0,0.0,3.433800220489502,-0.0
4328,1,3,40,74,False,0.25,32,4,3,4,6.783792495727539,1,-1,4,0,90,0.75,0,dangerous,harvest,1,1.9145363107174875,0.0,-0.0,1.0,2.3338000774383545,1.0
4329,1,3,40,75,False,0.75,32,3,4,6,3.433800220489502,1,1,4,1,60,0.25,3,dangerous,harvest,2,1.233667583872488,0.0,0.0,-1.0,1.9832000732421875,1.0
4332,1,4,40,74,False,0.75,32,3,4,5,2.3338000774383545,1,1,4,0,90,0.25,2,dangerous,harvest,1,0.8474978735710993,-1.0,1.0,0.0,1.8503007888793943,-0.0
4333,1,4,40,75,False,0.25,32,4,3,3,1.9832000732421875,1,-1,4,1,60,0.75,1,dangerous,harvest,0,0.6847117386701598,1.0,1.0,1.0,2.5663998126983643,1.0
4336,1,5,40,74,False,0.5,32,4,4,4,1.8503007888793943,1,0,4,0,90,0.5,0,dangerous,harvest,0,0.6153482144575986,1.0,1.0,0.0,1.4166005849838257,-0.0
4337,1,5,40,75,True,0.5,-20,4,4,6,2.5663998126983643,1,0,4,1,60,0.5,2,dangerous,captured,2,0.9425040657078098,0.0,-0.0,0.0,2.099900245666504,-0.0
4340,1,6,40,74,True,0.5,-20,4,4,4,1.4166005849838257,1,0,4,0,90,0.75,0,dangerous,captured,0,0.3482600472864921,0.0,0.0,0.0,1.4166005849838257,-0.0
4341,1,6,40,75,False,0.75,32,4,4,4,2.099900245666504,1,0,4,1,60,0.5,0,dangerous,harvest,0,0.741889841537549,0.0,0.0,-1.0,1.7833999395370483,0.0
4344,1,7,40,74,False,0.5,32,3,4,4,1.4166005849838257,1,1,4,0,90,0.25,1,dangerous,harvest,0,0.3482600472864921,-1.0,-0.0,0.0,1.7005009651184082,-0.0
4345,1,7,40,75,True,0.25,-20,4,3,3,1.7833999395370483,1,-1,4,1,60,0.5,1,dangerous,captured,0,0.57852162081545,0.0,0.0,2.0,2.466099262237549,2.0
4348,1,8,40,74,True,0.25,-20,5,4,4,1.7005009651184082,1,-1,5,0,90,0.75,1,dangerous,captured,0,0.5309228930147364,2.0,2.0,0.0,1.6335006952285769,0.0
4349,1,8,40,75,False,0.75,50,4,5,6,2.466099262237549,1,1,5,1,60,0.25,2,dangerous,harvest,1,0.9026376562587115,0.0,-0.0,-1.0,1.349700093269348,1.0
4352,1,9,40,74,True,0.5,-20,4,4,4,1.6335006952285769,1,0,4,0,90,0.5,0,dangerous,captured,0,0.4907253776656171,-1.0,1.0,0.0,1.5834006071090698,-0.0
4353,1,9,40,75,False,0.5,32,4,4,4,1.349700093269348,1,0,4,1,60,0.5,0,dangerous,harvest,0,0.2998824146368591,0.0,0.0,1.0,2.150200366973877,-0.0
4356,1,10,40,74,True,0.25,-20,5,4,4,1.5834006071090698,1,-1,5,0,90,0.5,1,dangerous,captured,0,0.459574817176286,1.0,0.0,0.0,1.3168003559112549,0.0
4357,1,10,40,75,False,0.5,50,4,5,6,2.150200366973877,1,1,5,1,60,0.25,2,dangerous,harvest,1,0.765561031738624,0.0,0.0,-1.0,2.0828006267547607,1.0
4360,1,11,40,74,False,0.5,32,4,4,5,1.3168003559112549,1,0,4,0,90,0.5,1,dangerous,harvest,1,0.27520482122560663,-1.0,1.0,0.0,1.1001999378204346,-0.0
4361,1,11,40,75,False,0.5,32,4,4,4,2.0828006267547607,1,0,4,1,60,0.5,0,dangerous,harvest,0,0.7337134432258822,0.0,0.0,0.0,1.7503007650375366,-0.0
4364,1,12,40,74,False,0.5,32,4,4,4,1.1001999378204346,1,0,4,0,90,0.75,0,dangerous,harvest,0,0.09549192494261714,0.0,0.0,0.0,2.300200700759888,-0.0
4365,1,12,40,75,True,0.75,-20,4,4,4,1.7503007650375366,1,0,4,1,60,0.5,0,dangerous,captured,0,0.5597876389039343,0.0,0.0,-1.0,2.349599838256836,0.0
4368,1,13,40,74,False,0.75,32,3,4,4,2.300200700759888,1,1,4,0,90,0.25,1,dangerous,harvest,0,0.8329963803280184,-1.0,-0.0,0.0,1.2333004474639893,-0.0
4369,1,13,40,75,False,0.25,32,4,3,6,2.349599838256836,1,-1,4,1,60,0.75,2,dangerous,harvest,3,0.8542450320636754,0.0,0.0,2.0,1.966000199317932,2.0
4372,1,14,40,74,True,0.25,-20,5,4,4,1.2333004474639893,1,-1,5,0,90,0.75,1,dangerous,captured,0,0.20969386640818538,2.0,2.0,0.0,3.349900007247925,0.0
4373,1,14,40,75,True,0.75,-20,4,5,6,1.966000199317932,1,1,5,1,60,0.25,2,dangerous,captured,1,0.6760011231074375,0.0,-0.0,-1.0,2.0168004035949707,1.0
4376,1,15,40,74,True,0.5,-20,4,4,4,3.349900007247925,1,0,4,0,90,0.5,0,dangerous,captured,0,1.2089304968087882,-1.0,1.0,0.0,1.2497005462646484,-0.0
4377,1,15,40,75,False,0.5,32,4,4,4,2.0168004035949707,1,0,4,1,60,0.5,0,dangerous,harvest,0,0.7015122970080597,0.0,0.0,3.0,2.233400821685791,-0.0
4380,1,16,40,74,False,0.0,72,7,4,4,1.2497005462646484,1,-3,6,0,90,0.75,3,dangerous,harvest,0,0.22290395962613213,3.0,0.0,0.0,1.4834004640579224,0.0
4381,1,16,40,75,False,0.75,72,4,7,9,2.233400821685791,1,3,6,1,60,0.0,5,dangerous,harvest,2,0.8035254559375156,0.0,0.0,-4.0,1.5332998037338257,4.0
4384,1,17,40,74,False,0.75,32,3,4,5,1.4834004640579224,1,1,4,0,90,0.5,2,dangerous,harvest,1,0.3943370631542493,-4.0,4.0,0.0,1.1002002954483032,-0.0
4385,1,17,40,75,False,0.5,32,4,3,4,1.5332998037338257,1,-1,4,1,60,0.75,0,dangerous,harvest,1,0.42742214745773677,0.0,0.0,0.0,1.416700005531311,0.0
4388,1,18,40,74,True,0.75,-20,3,4,4,1.1002002954483032,1,1,4,0,90,0.5,1,dangerous,captured,0,0.09549224999972561,0.0,0.0,0.0,1.1667003631591797,-0.0
4389,1,18,40,75,False,0.5,32,4,3,3,1.416700005531311,1,-1,4,1,60,0.75,1,dangerous,harvest,0,0.34833022730753116,0.0,-0.0,4.0,2.0002005100250244,4.0
4392,1,19,40,74,True,0.0,-20,7,4,4,1.1667003631591797,1,-3,6,0,90,0.75,3,dangerous,captured,0,0.15417956211802925,4.0,4.0,0.0,1.1669002771377563,0.0
4393,1,19,40,75,True,0.75,-20,4,7,7,2.0002005100250244,1,3,6,1,60,0.0,3,dangerous,captured,0,0.6932474305472596,0.0,-0.0,-3.0,1.8166000843048096,3.0
4396,1,20,40,74,False,0.5,32,4,4,5,1.1669002771377563,1,0,4,0,90,0.5,1,dangerous,harvest,1,0.15435089732904483,-3.0,3.0,0.0,2.166500806808472,-0.0
4397,1,20,40,75,False,0.5,32,4,4,4,1.8166000843048096,1,0,4,1,60,0.5,0,dangerous,harvest,0,0.5969666684939953,0.0,0.0,1.0,1.501599907875061,-0.0
4400,1,21,40,74,True,0.25,-20,5,4,4,2.166500806808472,1,-1,5,0,90,0.5,1,dangerous,captured,0,0.773113334599545,1.0,0.0,0.0,1.9000011682510376,0.0
4401,1,21,40,75,False,0.5,50,4,5,6,1.501599907875061,1,1,5,1,60,0.25,2,dangerous,harvest,1,0.4065311449389754,0.0,0.0,2.0,1.8334004878997805,-2.0
4404,1,22,40,74,False,0.25,72,7,4,5,1.9000011682510376,1,-3,6,0,90,0.75,2,dangerous,harvest,1,0.6418545010411729,2.0,-2.0,0.0,3.0998992919921875,0.0
4405,1,22,40,75,True,0.75,-20,4,7,8,1.8334004878997805,1,3,6,1,60,0.25,4,dangerous,captured,1,0.6061724326629788,0.0,0.0,-4.0,1.3500996828079224,4.0
4408,1,23,40,74,False,0.5,32,3,4,6,3.0998992919921875,1,1,4,0,90,0.25,3,dangerous,harvest,2,1.1313696245092713,-4.0,4.0,0.0,1.1834001541137695,-0.0
4409,1,23,40,75,True,0.25,-20,4,3,4,1.3500996828079224,1,-1,4,1,60,0.5,0,dangerous,captured,1,0.3001784288413442,0.0,0.0,1.0,1.8329999446868896,1.0
4412,1,24,40,74,True,0.5,-20,4,4,6,1.1834001541137695,1,0,4,0,90,0.5,2,dangerous,captured,2,0.16839178149009962,1.0,1.0,0.0,1.016800045967102,-0.0
4413,1,24,40,75,True,0.5,-20,4,4,5,1.8329999446868896,1,0,4,1,60,0.5,1,dangerous,captured,1,0.6059539386812934,0.0,-0.0,-1.0,1.583299994468689,0.0
4416,1,25,40,74,False,0.75,32,3,4,5,1.016800045967102,1,1,4,0,90,0.5,2,dangerous,harvest,1,0.016660486100720354,-1.0,-0.0,0.0,1.6334009170532229,-0.0
4417,1,25,40,75,False,0.5,32,4,3,5,1.583299994468689,1,-1,4,1,60,0.75,1,dangerous,harvest,2,0.4595112730317183,0.0,0.0,4.0,2.016499757766724,4.0
4420,1,26,40,74,True,0.0,-20,7,4,6,1.6334009170532229,1,-3,6,0,90,0.75,1,dangerous,captured,2,0.4906642933801217,4.0,4.0,-2.0,1.1832003593444824,-2.0
4421,1,26,40,75,True,0.75,-20,4,7,8,2.016499757766724,1,3,6,1,60,0.0,4,dangerous,captured,1,0.7013632152056768,0.0,-0.0,-4.0,1.166599988937378,4.0
4424,1,27,40,74,False,0.5,18,3,2,7,1.1832003593444824,1,-1,3,0,90,0.5,4,dangerous,harvest,5,0.16822293612002082,-4.0,4.0,1.0,1.2836004495620728,1.0
4425,1,27,40,75,False,0.5,18,2,3,6,1.166599988937378,1,1,3,1,60,0.5,4,dangerous,harvest,3,0.15409352585461078,-2.0,-2.0,1.0,1.366300344467163,-1.0
4428,1,28,40,74,True,0.25,-20,4,3,4,1.2836004495620728,1,-1,4,0,90,0.5,0,dangerous,captured,1,0.24966898048883587,1.0,-1.0,1.0,1.5671008825302124,1.0
4429,1,28,40,75,False,0.5,32,3,4,7,1.366300344467163,1,1,4,1,60,0.25,4,dangerous,harvest,3,0.31210660847905813,1.0,1.0,2.0,1.7508002519607544,-2.0
4432,1,29,40,74,True,0.25,-20,6,4,5,1.5671008825302124,1,-2,5,0,90,0.75,1,dangerous,captured,1,0.44922734070826353,2.0,-2.0,0.0,1.3497004508972168,0.0
4433,1,29,40,75,False,0.75,50,4,6,7,1.7508002519607544,1,2,5,1,60,0.25,3,dangerous,harvest,1,0.5600729702463786,1.0,1.0,-3.0,1.9661002159118648,3.0
4322,2,1,40,74,True,0.25,-20,7,6,7,2.833599805831909,0,-1,7,0,90,0.75,0,safe,captured,1,1.0415479195229647,,,1.0,2.2835006713867188,1.0
4323,2,1,40,75,True,0.75,-20,6,7,8,2.616499423980713,0,1,7,1,60,0.25,2,safe,captured,1,0.9618373266813196,,,-1.0,1.8331000804901123,1.0
4326,2,2,40,74,False,0.75,98,6,7,8,2.2835006713867188,0,1,7,0,90,0.5,2,safe,harvest,1,0.8257096476593914,-1.0,1.0,0.0,1.9000012874603271,-0.0
4327,2,2,40,75,False,0.5,98,7,6,7,1.8331000804901123,0,-1,7,1,60,0.75,0,safe,harvest,1,0.606008566652467,1.0,1.0,1.0,2.032000064849853,1.0
4330,2,3,40,74,True,0.5,-20,7,7,7,1.9000012874603271,0,0,7,0,90,0.5,0,safe,captured,0,0.6418545637828637,1.0,1.0,-1.0,1.8668007850646973,0.0
4331,2,3,40,75,True,0.5,-20,7,7,7,2.032000064849853,0,0,7,1,60,0.5,0,safe,captured,0,0.7090205616305327,0.0,-0.0,-1.0,2.8166987895965576,0.0
4334,2,4,40,74,False,-1.0,72,6,6,6,1.8668007850646973,0,0,6,0,90,0.5,0,safe,harvest,0,0.62422615563377,-1.0,-0.0,0.0,1.5000005960464478,-0.0
4335,2,4,40,75,False,0.5,72,6,6,6,2.8166987895965576,0,0,6,1,60,-1.0,0,safe,harvest,0,1.0355655572264348,-1.0,-0.0,-1.0,1.799700140953064,0.0
4338,2,5,40,74,False,0.5,72,5,6,6,1.5000005960464478,0,1,6,0,90,0.25,1,safe,harvest,0,0.4054655054723839,-1.0,-0.0,0.0,1.533400535583496,-0.0
4339,2,5,40,75,False,0.25,72,6,5,7,1.799700140953064,0,-1,6,1,60,0.5,1,safe,harvest,2,0.5876200626653282,0.0,0.0,2.0,3.666498899459839,2.0
4342,2,6,40,74,True,0.25,-20,7,6,6,1.533400535583496,0,-1,7,0,90,0.75,1,safe,captured,0,0.4274878414209944,2.0,2.0,0.0,1.4334001541137695,0.0
4343,2,6,40,75,True,0.75,-20,6,7,8,3.666498899459839,0,1,7,1,60,0.25,2,safe,captured,1,1.2992372283907117,0.0,-0.0,-1.0,1.9162999391555784,1.0
4346,2,7,40,74,False,0.5,72,6,6,7,1.4334001541137695,0,0,6,0,90,0.5,1,safe,harvest,1,0.3600493520939098,-1.0,1.0,0.0,1.600200057029724,-0.0
4347,2,7,40,75,False,0.5,72,6,6,6,1.9162999391555784,0,0,6,1,60,0.5,0,safe,harvest,0,0.6503962117413222,0.0,0.0,3.0,3.183200120925904,-0.0
4350,2,8,40,74,True,0.0,-20,9,6,6,1.600200057029724,0,-3,8,0,90,0.75,3,safe,captured,0,0.47012865707300844,3.0,0.0,0.0,1.3336002826690674,0.0
4351,2,8,40,75,True,0.75,-20,6,9,7,3.183200120925904,0,3,8,1,60,0.0,1,safe,captured,2,1.1578870181193672,0.0,0.0,-1.0,2.1665005683898926,1.0
4354,2,9,40,74,False,0.25,98,8,6,6,1.3336002826690674,0,-2,7,0,90,0.75,2,safe,harvest,0,0.2878822644138334,-1.0,1.0,0.0,1.450100660324097,0.0
4355,2,9,40,75,False,0.75,98,6,8,8,2.1665005683898926,0,2,7,1,60,0.25,2,safe,harvest,0,0.7731132245517702,0.0,0.0,0.0,2.8996999263763428,-0.0
4358,2,10,40,74,True,0.25,-20,8,6,6,1.450100660324097,0,-2,7,0,90,0.75,2,safe,captured,0,0.37163297493613323,0.0,-0.0,0.0,1.6001007556915283,0.0
4359,2,10,40,75,True,0.75,-20,6,8,8,2.8996999263763428,0,2,7,1,60,0.25,2,safe,captured,0,1.0646072579753294,0.0,0.0,-2.0,2.3152997493743896,2.0
4362,2,11,40,74,True,0.5,-20,6,6,6,1.6001007556915283,0,0,6,0,90,0.5,0,safe,captured,0,0.47006659957026825,-2.0,2.0,0.0,1.6669005155563354,-0.0
4363,2,11,40,75,True,0.5,-20,6,6,7,2.3152997493743896,0,0,6,1,60,0.5,1,safe,captured,1,0.8395391605274348,0.0,0.0,0.0,2.250000476837158,-0.0
4366,2,12,40,74,False,0.5,72,6,6,6,1.6669005155563354,0,0,6,0,90,0.5,0,safe,harvest,0,0.510965923257358,0.0,0.0,0.0,2.283499956130981,-0.0
4367,2,12,40,75,False,0.5,72,6,6,7,2.250000476837158,0,0,6,1,60,0.5,1,safe,harvest,1,0.8109304281439321,0.0,0.0,0.0,2.799698829650879,-0.0
4370,2,13,40,74,False,0.5,72,6,6,6,2.283499956130981,0,0,6,0,90,0.5,0,safe,harvest,0,0.8257093344316097,0.0,0.0,0.0,1.5668007135391235,-0.0
4371,2,13,40,75,False,0.5,72,6,6,7,2.799698829650879,0,0,6,1,60,0.5,1,safe,harvest,1,1.0295118505571046,0.0,0.0,0.0,1.832800269126892,-0.0
4374,2,14,40,74,False,0.5,72,6,6,6,1.5668007135391235,0,0,6,0,90,0.5,0,safe,harvest,0,0.4490357782211814,0.0,0.0,0.0,1.3670003414154053,-0.0
4375,2,14,40,75,False,0.5,72,6,6,7,1.832800269126892,0,0,6,1,60,0.5,1,safe,harvest,1,0.6058449989963414,0.0,0.0,0.0,1.7831003665924072,-0.0
4378,2,15,40,74,True,0.5,-20,6,6,6,1.3670003414154053,0,0,6,0,90,0.5,0,safe,captured,0,0.3126188074970156,0.0,0.0,0.0,2.0333006381988525,-0.0
4379,2,15,40,75,True,0.5,-20,6,6,6,1.7831003665924072,0,0,6,1,60,0.5,0,safe,captured,0,0.5783536281505786,0.0,0.0,3.0,2.549500226974488,-0.0
4382,2,16,40,74,True,0.0,-20,9,6,6,2.0333006381988525,0,-3,8,0,90,0.75,3,safe,captured,0,0.7096604028075433,3.0,0.0,0.0,1.7503010034561155,0.0
4383,2,16,40,75,True,0.75,-20,6,9,8,2.549500226974488,0,3,8,1,60,0.0,2,safe,captured,1,0.9358973505401289,0.0,0.0,0.0,2.147700309753418,-0.0
4386,2,17,40,74,False,0.25,128,9,6,6,1.7503010034561155,0,-3,8,0,90,0.75,3,safe,harvest,0,0.5597877751197021,0.0,-0.0,-1.0,2.3335001468658447,-1.0
4387,2,17,40,75,False,0.75,128,6,9,8,2.147700309753418,0,3,8,1,60,0.25,2,safe,harvest,1,0.7643976463137466,0.0,0.0,-3.0,2.166699886322021,3.0
4390,2,18,40,74,False,0.5,72,6,5,5,2.3335001468658447,0,-1,6,0,90,0.5,1,safe,harvest,0,0.8473693493457406,-3.0,3.0,0.0,1.3834004402160645,0.0
4391,2,18,40,75,False,0.5,72,5,6,7,2.166699886322021,0,1,6,1,60,0.5,2,safe,harvest,1,0.7732052202645706,-1.0,-1.0,1.0,1.6162999868392944,-1.0
4394,2,19,40,74,True,0.25,-20,7,5,7,1.3834004402160645,0,-2,6,0,90,0.5,0,safe,captured,2,0.3245445553974414,1.0,-1.0,0.0,2.217000722885132,0.0
4395,2,19,40,75,True,0.5,-20,5,7,8,1.6162999868392944,0,2,6,1,60,0.25,3,safe,captured,1,0.4801395782911365,0.0,0.0,-1.0,2.000000476837158,1.0
4398,2,20,40,74,False,-1.0,72,6,5,5,2.217000722885132,0,-1,6,0,90,0.75,1,safe,harvest,0,0.7961552566986823,-1.0,1.0,1.0,1.4335006475448608,1.0
4399,2,20,40,75,False,0.75,72,5,6,6,2.000000476837158,0,1,6,1,60,-1.0,1,safe,harvest,0,0.693147418978496,0.0,0.0,0.0,2.1830999851226807,-0.0
4402,2,21,40,74,False,0.5,72,6,6,7,1.4335006475448608,0,0,6,0,90,0.5,1,safe,harvest,1,0.3601194580641438,0.0,-0.0,0.0,1.9171009063720703,-0.0
4403,2,21,40,75,False,0.5,72,6,6,6,2.1830999851226807,0,0,6,1,60,0.5,0,safe,harvest,0,0.7807458782242457,1.0,1.0,2.0,1.8163996934890747,-0.0
4406,2,22,40,74,True,0.5,-20,8,6,6,1.9171009063720703,0,-2,7,0,90,0.75,2,safe,captured,0,0.6508141003266407,2.0,0.0,0.0,2.1001012325286865,0.0
4407,2,22,40,75,True,0.75,-20,6,8,7,1.8163996934890747,0,2,7,1,60,0.5,1,safe,captured,1,0.5968563514952644,0.0,0.0,-2.0,1.6330997943878174,2.0
4410,2,23,40,74,True,0.5,-20,6,6,6,2.1001012325286865,0,0,6,0,90,0.5,0,safe,captured,0,0.7419855495335482,-2.0,2.0,0.0,2.0834012031555176,-0.0
4411,2,23,40,75,True,0.5,-20,6,6,6,1.6330997943878174,0,0,6,1,60,0.5,0,safe,captured,0,0.4904799231975567,0.0,0.0,1.0,1.8483998775482176,-0.0
4414,2,24,40,74,True,0.25,-20,7,6,6,2.0834012031555176,0,-1,7,0,90,0.75,1,safe,captured,0,0.7340017520642131,1.0,0.0,0.0,2.0501010417938232,0.0
4415,2,24,40,75,True,0.75,-20,6,7,7,1.8483998775482176,0,1,7,1,60,0.25,1,safe,captured,0,0.6143203337665243,0.0,0.0,-2.0,1.666699767112732,2.0
4418,2,25,40,74,True,0.75,-20,5,6,6,2.0501010417938232,0,1,6,0,90,0.25,1,safe,captured,0,0.7178890806155835,-2.0,2.0,0.0,1.4333003759384155,-0.0
4419,2,25,40,75,True,0.25,-20,6,5,7,1.666699767112732,0,-1,6,1,60,0.75,1,safe,captured,2,0.5108454838364174,0.0,0.0,3.0,2.017199993133545,3.0
4422,2,26,40,74,False,0.25,98,8,6,6,1.4333003759384155,0,-2,7,0,90,0.75,2,safe,harvest,0,0.3599797402357138,3.0,3.0,0.0,1.6168006658554075,0.0
4423,2,26,40,75,False,0.75,98,6,8,7,2.017199993133545,0,2,7,1,60,0.25,1,safe,harvest,1,0.7017104078164796,0.0,-0.0,0.0,2.1165003776550293,-0.0
4426,2,27,40,74,False,0.25,98,8,6,6,1.6168006658554075,0,-2,7,0,90,0.75,2,safe,harvest,0,0.48044929894254784,0.0,-0.0,0.0,1.916900515556336,0.0
4427,2,27,40,75,False,0.75,98,6,8,8,2.1165003776550293,0,2,7,1,60,0.25,2,safe,harvest,0,0.7497639594125742,0.0,0.0,-2.0,2.466400146484375,2.0
