attack,selfBlame,jointMoney,partnerStep,playerStep,prediction,share,split_rt,step_rt,trial,room,block,playerID,predatorType,player_partner_diff,finalStep,subID
FALSE,0.5,72,9,3,9,0,3.236001491546631,4.0277018547058105,17,28,2,1,1,-6,6,52
TRUE,0.25,72,3,9,0,0,3.536999464035034,2.336100578308105,18,28,2,0,1,6,6,62
TRUE,0,72,9,3,9,0,2.062397003173828,1.5346989631652832,18,28,2,1,1,-6,6,52
TRUE,0.75,72,2,9,2,0,1.9256000518798828,2.271200180053711,19,28,2,0,1,7,6,62
TRUE,0,72,9,2,9,0,3.083298683166504,3.166599512,19,28,2,1,1,-7,6,52
FALSE,1,72,2,9,3,0,1.2679998874664309,2.271200656890869,20,28,2,0,1,7,6,62
FALSE,0.5,72,9,2,9,0,2.354198455810547,1.7777979373931885,20,28,2,1,1,-7,6,52
FALSE,0.75,72,2,9,3,0,1.6455000638961792,2.549999952316284,21,28,2,0,1,7,6,62
FALSE,0.5,72,9,2,9,0,2.2363977432250977,3.124901533126831,21,28,2,1,1,-7,6,52
TRUE,0.75,32,2,5,6,0,2.129900932312012,2.061000347137451,22,28,2,0,1,3,4,62
TRUE,0.5,32,5,2,9,0,3.1457998752593994,4.1110029220581055,22,28,2,1,1,-3,4,52
TRUE,0.75,72,3,9,0,0,2.631699800491333,2.998999118804932,23,28,2,0,1,6,6,62
TRUE,0,72,9,3,9,0,1.7568979263305664,1.6596983671188354,23,28,2,1,1,-6,6,52
FALSE,1,50,1,9,3,0,2.4761993885040283,2.391000747680664,24,28,2,0,1,8,5,62
FALSE,1,50,9,1,9,0,3.5902013778686523,1.4374992847442627,24,28,2,1,1,-8,5,52
TRUE,0.25,50,1,9,3,0,1.940400242805481,2.753000259399414,25,28,2,0,1,8,5,62
TRUE,0,50,9,1,9,0,2.1804966926574707,0.9305011630058287,25,28,2,1,1,-8,5,52
TRUE,0.75,72,2,9,5,0,2.7882003784179688,3.017799139022827,26,28,2,0,1,7,6,62
TRUE,0,72,9,2,9,0,1.493099570274353,1.5207996368408203,26,28,2,1,1,-7,6,52
FALSE,1,72,2,9,4,0,2.634799957,2.617999792098999,27,28,2,0,1,7,6,62
FALSE,0.75,72,9,2,9,0,3.062400579452514,1.381899595,27,28,2,1,1,-7,6,52
TRUE,1,72,2,9,3,0,2.374100447,2.317699909210205,28,28,2,0,1,7,6,62
TRUE,0,72,9,2,9,0,1.8192975521087649,1.486099362373352,28,28,2,1,1,-7,6,52
FALSE,1,72,2,9,3,0,1.2470003366470337,2.235300064086914,29,28,2,0,1,7,6,62
FALSE,1,72,9,2,9,0,2.104196786880493,1.3610998392105105,29,28,2,1,1,-7,6,52
TRUE,0.75,72,2,9,3,0,2.248699665,2.303600311279297,30,28,2,0,1,7,6,62
TRUE,0,72,9,2,9,0,1.7985979318618774,1.4374991655349731,30,28,2,1,1,-7,6,52
FALSE,0.5,32,4,3,3,0,8,5.332598686218262,1,29,1,1,1,-1,4,83
FALSE,0.5,72,8,4,6,0,8,8,1,29,1,0,1,-4,6,89
TRUE,0.25,50,5,5,6,0,5.0156989097595215,2.565699815750122,2,29,1,1,1,0,5,83
TRUE,0.5,32,3,5,-1,0,5.881697654724121,6.214693546295166,2,29,1,0,1,2,4,89
FALSE,0.5,32,4,3,3,0,4.666098594665527,3.332799434661865,3,29,1,1,1,-1,4,83
FALSE,0.5,32,3,4,4,0,8,5.098197937011719,3,29,1,0,1,1,4,89
FALSE,0.5,8,3,1,5,0,2.2658987045288086,8,4,29,1,1,1,-2,2,83
FALSE,0.5,8,1,3,3,0,3.532199144363404,2.315800189971924,4,29,1,0,1,2,2,89
FALSE,0.5,50,5,5,7,0,4.031799316,2.116299629211426,5,29,1,1,1,0,5,83
FALSE,0.5,50,5,5,6,0,6.564997196,6.996697425842285,5,29,1,0,1,0,5,89
TRUE,1,72,5,6,7,0,2.3992998600006104,1.982799768447876,6,29,1,1,1,1,6,83
TRUE,0.5,72,6,5,4,0,8,3.765299081802368,6,29,1,0,1,-1,6,89
FALSE,0.25,32,3,5,6,0,0.9672000408172609,1.2655998468399048,7,29,1,1,1,2,4,83
FALSE,0.5,32,5,3,3,0,8,3.432398796081543,7,29,1,0,1,-2,4,89
TRUE,0.5,50,5,4,6,0,2.649799346923828,1.8166002035140991,8,29,1,1,1,-1,5,83
TRUE,0.75,50,4,5,6,0,3.5323994159698486,2.462899684906006,8,29,1,0,1,1,5,89
FALSE,0.5,32,4,4,4,0,3.383000135421753,1.100100040435791,9,29,1,1,1,0,4,83
FALSE,0.5,32,4,4,4,0,4.281696796417236,2.382500171661377,9,29,1,0,1,0,4,89
TRUE,0.5,98,6,8,8,0,3.565599203109741,2.265999317169189,10,29,1,1,1,2,7,83
TRUE,0.5,98,8,6,6,0,2.8989007472991943,3.348798990249634,10,29,1,0,1,-2,7,89
FALSE,1,50,6,4,6,0,3.898599147796631,1.2836997509002686,11,29,1,1,1,-2,5,83
FALSE,0.75,50,4,6,6,0,3.699798583984375,1.9660003185272217,11,29,1,0,1,2,5,89
FALSE,0.5,50,5,4,3,0,2.4823994636535645,1.2152999639511108,12,29,1,1,1,-1,5,83
FALSE,0.5,50,4,5,5,0,2.9821994304656982,2.232700824737549,12,29,1,0,1,1,5,89
FALSE,1,18,3,3,7,0,2.4482996463775635,1.8665003776550293,13,29,1,1,1,0,3,83
FALSE,0.5,18,3,3,3,0,3.1324005126953125,1.5826998949050903,13,29,1,0,1,0,3,89
TRUE,0.75,32,4,4,4,0,3.2332985401153564,2.6663997173309326,14,29,1,1,1,0,4,83
TRUE,0.5,32,4,4,4,0,2.982198715209961,1.4497004747390747,14,29,1,0,1,0,4,89
FALSE,0.5,50,5,5,6,0,2.216399908065796,1.0993000268936155,15,29,1,1,1,0,5,83
FALSE,0.5,50,5,5,5,0,2.415800333023072,1.766100287437439,15,29,1,0,1,0,5,89
TRUE,0.5,50,4,6,7,0,2.2654995918273926,1.6163995265960691,16,29,1,1,1,2,5,83
TRUE,0.25,50,6,4,3,0,2.8156991004943848,2.782399654388428,16,29,1,0,1,-2,5,89
FALSE,0.25,72,6,5,4,0,4.198596954345703,1.5830001831054688,17,29,1,1,1,-1,6,83
FALSE,0.75,72,5,6,6,0,3.148599386,2.4988999366760254,17,29,1,0,1,1,6,89
FALSE,0.5,72,5,6,7,0,8,1.3658995628356934,18,29,1,1,1,1,6,83
FALSE,0.5,72,6,5,4,0,4.448096752166748,1.8491002321243288,18,29,1,0,1,-1,6,89
FALSE,0.75,32,4,4,6,0,2.5996994972229004,1.0993999242782593,19,29,1,1,1,0,4,83
FALSE,0.5,32,4,4,3,0,2.8156001567840576,1.6827003955841064,19,29,1,0,1,0,4,89
FALSE,0.5,32,4,3,3,0,2.5824992656707764,1.0164999961853027,20,29,1,1,1,-1,4,83
FALSE,0.75,32,3,4,6,0,4.465195655822754,2.647000551223755,20,29,1,0,1,1,4,89
FALSE,0.5,32,3,4,6,0,8,0.8329001069068909,21,29,1,1,1,1,4,83
FALSE,0.25,32,4,3,3,0,2.5655999183654785,1.999400734901428,21,29,1,0,1,-1,4,89
TRUE,0.25,72,5,6,7,0,1.965899944,1.383299708366394,22,29,1,1,1,1,6,83
TRUE,0.5,72,6,5,5,0,8,2.0664002895355225,22,29,1,0,1,-1,6,89
FALSE,0.25,50,5,4,6,0,3.398898363113404,0.8667001724243164,23,29,1,1,1,-1,5,83
FALSE,0.75,50,4,5,5,0,1.3655004501342771,1.465899944,23,29,1,0,1,1,5,89
TRUE,1,72,3,9,9,0,2.216200113296509,2.8159992694854736,24,29,1,1,1,6,6,83
TRUE,0.25,72,9,3,3,0,3.832298994064331,1.932500362,24,29,1,0,1,-6,6,89
TRUE,0.75,72,4,7,9,0,5.181397438049316,1.2326998710632324,25,29,1,1,1,3,6,83
TRUE,0.25,72,7,4,4,0,2.3824992179870605,3.249099969863892,25,29,1,0,1,-3,6,89
FALSE,0,50,6,4,3,0,2.316399574279785,1.6325000524520874,26,29,1,1,1,-2,5,83
FALSE,0.75,50,4,6,6,0,5.164599895477295,1.966300129890442,26,29,1,0,1,2,5,89
TRUE,0,50,6,3,8,0,1.732899785041809,0.9669998288154602,27,29,1,1,1,-3,5,83
TRUE,0.75,50,3,6,6,0,3.065700531,2.032100439071656,27,29,1,0,1,3,5,89
FALSE,0.25,50,4,6,7,0,2.1987993717193604,1.3498998880386353,28,29,1,1,1,2,5,83
FALSE,0.25,50,6,4,5,0,3.598198175430298,4.248198032,28,29,1,0,1,-2,5,89
FALSE,0.5,50,6,4,6,0,5.248900890350342,0.8332999348640442,29,29,1,1,1,-2,5,83
FALSE,0.75,50,4,6,6,0,1.965500235557556,1.582700252532959,29,29,1,0,1,2,5,89
FALSE,0.25,18,4,2,7,0,0.8839999437332153,0.6664999723434448,30,29,1,1,1,-2,3,83
FALSE,0.75,18,2,4,5,0,2.3829004764556885,1.399999976158142,30,29,1,0,1,2,3,89
FALSE,0.25,32,3,4,6,0,1.3000997304916382,1.4325001239776611,1,29,2,1,0,1,4,83
FALSE,0.25,32,4,3,3,0,4.281397342681885,1.4987002611160278,1,29,2,0,0,-1,4,89
FALSE,0.5,32,5,3,7,0,1.8486990928649905,1.2498000860214231,2,29,2,1,0,-2,4,83
FALSE,0.75,32,3,5,5,0,3.865599393844605,2.7993996143341064,2,29,2,0,0,2,4,89
FALSE,0.75,32,4,3,7,0,1.0156999826431274,1.266200065612793,3,29,2,1,0,-1,4,83
FALSE,0.75,32,3,4,4,0,1.6170002222061155,1.8495006561279297,3,29,2,0,0,1,4,89
FALSE,0.75,50,3,6,8,0,3.0981996059417725,1.1837000846862793,4,29,2,1,0,3,5,83
FALSE,0.25,50,6,3,3,0,1.8331000804901123,1.5827001333236694,4,29,2,0,0,-3,5,89
FALSE,0.75,50,4,5,2,0,3.6648995876312256,0.8821999430656433,5,29,2,1,0,1,5,83
FALSE,0.75,50,5,4,4,0,2.965399265289306,1.449600338935852,5,29,2,0,0,-1,5,89
FALSE,0.75,32,5,3,7,0,3.4996988773345947,1.131999969482422,6,29,2,1,0,-2,4,83
FALSE,0.75,32,3,5,4,0,3.265798807144165,2.1161000728607178,6,29,2,0,0,2,4,89
FALSE,0,32,4,3,7,0,3.548900604248047,0.7993998527526855,7,29,2,1,0,-1,4,83
FALSE,0.75,32,3,4,4,0,2.799199581,1.567000150680542,7,29,2,0,0,1,4,89
FALSE,0.75,32,5,3,7,0,1.7329003810882568,0.7665000557899475,8,29,2,1,0,-2,4,83
FALSE,0.75,32,3,5,5,0,1.5489003658294678,2.598998785018921,8,29,2,0,0,2,4,89
FALSE,0.75,32,3,4,-1,0,2.799700736999512,1.349699854850769,9,29,2,1,0,1,4,83
FALSE,0.25,32,4,3,3,0,2.3322997093200684,1.2313002347946167,9,29,2,0,0,-1,4,89
FALSE,0,50,5,4,7,0,1.799899697303772,1.0662001371383667,10,29,2,1,0,-1,5,83
FALSE,0.75,50,4,5,6,0,6.681092262268066,2.1320009231567383,10,29,2,0,0,1,5,89
TRUE,0.75,72,5,7,9,0,3.699098587036133,1.732199788093567,11,29,2,1,0,2,6,83
TRUE,0.25,72,7,5,6,0,3.714899778366089,1.915800094604492,11,29,2,0,0,-2,6,89
FALSE,0.75,32,3,5,8,0,1.516100049,1.3325999975204468,12,29,2,1,0,2,4,83
FALSE,0.25,32,5,3,4,0,1.082800269126892,1.249800205230713,12,29,2,0,0,-2,4,89
TRUE,0.5,72,5,6,7,0,8,4.614997863769531,13,29,2,1,0,1,6,83
TRUE,0.5,72,6,5,6,0,2.8827993869781494,1.9990004301071167,13,29,2,0,0,-1,6,89
FALSE,0.5,32,6,3,4,0,8,0.8832002282142639,14,29,2,1,0,-3,5,83
FALSE,0.5,50,3,6,6,0,2.349400043487549,2.0492005348205566,14,29,2,0,0,3,5,89
TRUE,0.5,50,6,3,6,0,8,0.88259995,15,29,2,1,0,-3,5,83
TRUE,0.75,50,3,6,6,0,1.7324998378753662,1.5996999740600586,15,29,2,0,0,3,5,89
FALSE,0.5,50,6,3,6,0,8,0.8497999906539917,16,29,2,1,0,-3,5,83
FALSE,0.5,50,3,6,7,0,8,2.6322996616363525,16,29,2,0,0,3,5,89
TRUE,1,50,5,4,3,0,2.449699640274048,0.766800046,17,29,2,1,0,-1,5,83
TRUE,0.75,50,4,5,5,0,2.3492000102996826,1.9491007328033447,17,29,2,0,0,1,5,89
TRUE,0,50,6,3,7,0,1.0160998106002808,0.617099941,18,29,2,1,0,-3,5,83
TRUE,0.75,50,3,6,6,0,1.1833000183105469,1.8826006650924685,18,29,2,0,0,3,5,89
FALSE,0.5,50,6,3,7,0,4.015599250793457,0.9154000878334044,19,29,2,1,0,-3,5,83
FALSE,0.5,50,3,6,6,0,2.698699474334717,1.6659005880355835,19,29,2,0,0,3,5,89
FALSE,0.25,50,7,3,4,0,2.699899435043335,0.5828999876976013,20,29,2,1,0,-4,5,83
FALSE,0.75,50,3,7,7,0,2.7651000022888184,2.366499423980713,20,29,2,0,0,4,5,89
FALSE,0.5,32,5,3,6,0,5.431499481201172,0.9169999361038208,21,29,2,1,0,-2,4,83
FALSE,0.75,32,3,5,5,0,1.6160002946853638,1.716400146484375,21,29,2,0,0,2,4,89
FALSE,0,50,4,5,7,0,1.7828999757766724,0.9164000749588012,22,29,2,1,0,1,5,83
FALSE,0.25,50,5,4,4,0,1.716100573539734,1.3497005701065063,22,29,2,0,0,-1,5,89
FALSE,0.25,50,6,4,9,0,2.2316997051239014,1.599600315093994,23,29,2,1,0,-2,5,83
FALSE,0.75,50,4,6,6,0,1.218400239944458,2.282599925994873,23,29,2,0,0,2,5,89
TRUE,0,32,3,4,7,0,1.3823997974395752,1.9325999021530151,24,29,2,1,0,1,4,83
TRUE,0.25,32,4,3,2,0,2.348999500274658,2.6324002742767334,24,29,2,0,0,-1,4,89
FALSE,0.25,50,5,4,7,0,2.333099365234375,1.0170000791549685,25,29,2,1,0,-1,5,83
FALSE,0.75,50,4,5,4,0,2.7156004905700684,1.916000485420227,25,29,2,0,0,1,5,89
TRUE,0.25,50,6,3,6,0,1.016700029373169,0.749500036,26,29,2,1,0,-3,5,83
TRUE,0.75,50,3,6,6,0,1.6819002628326416,2.0161008834838867,26,29,2,0,0,3,5,89
FALSE,0.5,32,5,3,6,0,8,2.7320995330810547,27,29,2,1,0,-2,4,83
FALSE,0.75,32,3,5,5,0,2.799300193786621,1.482800006866455,27,29,2,0,0,2,4,89
TRUE,0.25,50,5,4,7,0,1.267399787902832,0.8502000570297241,28,29,2,1,0,-1,5,83
TRUE,0.75,50,4,5,4,0,2.432600259780884,1.5830001831054688,28,29,2,0,0,1,5,89
FALSE,0,50,6,4,6,0,3.815199613571167,1.5494999885559082,29,29,2,1,0,-2,5,83
FALSE,0.75,50,4,6,6,0,3.665397882461548,1.6827999353408811,29,29,2,0,0,2,5,89
FALSE,1,72,4,8,6,0,1.7996999025344849,1.4167996644973757,30,29,2,1,0,4,6,83
FALSE,0.5,72,8,4,4,0,4.032098293304443,1.6495004892349243,30,29,2,0,0,-4,6,89
FALSE,0.25,98,8,5,5,0,6.131497859954834,4.682999134063721,1,30,1,1,0,-3,7,8
FALSE,0.5,98,5,8,-1,0,8,8,1,30,1,0,0,3,7,22
TRUE,0.75,32,2,6,7,0,2.9160001277923584,5.632795333862305,2,30,1,1,0,4,4,8
TRUE,0,32,6,2,-1,0,6.356291294,8,2,30,1,0,0,-4,4,22
FALSE,0.75,32,3,5,5,0,2.516101121902466,4.665997505187988,3,30,1,1,0,2,4,8
FALSE,0.75,32,5,3,3,0,4.254197597503662,8,3,30,1,0,0,-2,4,22
FALSE,0.75,18,1,4,6,0,2.4828991889953613,3.782999038696289,4,30,1,1,0,3,3,8
FALSE,0.5,18,4,1,-1,0,2.8034005165100098,8,4,30,1,0,0,-3,3,22
FALSE,0.5,32,4,4,4,0,2.782700061798096,3.4994983673095703,5,30,1,1,0,0,4,8
FALSE,0.5,32,4,4,-1,0,3.436699390411377,6.556791782,5,30,1,0,0,0,4,22
FALSE,0.5,32,4,4,4,0,2.866300344467163,2.6162989139556885,6,30,1,1,0,0,4,8
FALSE,1,32,4,4,5,0,2.06809926,8,6,30,1,0,0,0,4,22
TRUE,0.25,72,7,4,4,0,2.149200439453125,2.3336002826690674,7,30,1,1,0,-3,6,8
TRUE,0.75,72,4,7,5,0,3.803898334503174,8,7,30,1,0,0,3,6,22
TRUE,0.25,72,8,4,4,0,3.616198301315308,2.115900039672852,8,30,1,1,0,-4,6,8
TRUE,0.5,72,4,8,4,0,3.219898223876953,8,8,30,1,0,0,4,6,22
FALSE,0.25,98,9,5,5,0,4.899096012115479,2.7826998233795166,9,30,1,1,0,-4,7,8
FALSE,0.5,98,5,9,3,0,3.152998924255371,8,9,30,1,0,0,4,7,22
TRUE,0.25,72,7,4,5,0,1.8828001022338867,3.166599035263061,10,30,1,1,0,-3,6,8
TRUE,0.5,72,4,7,3,0,1.9341002702713013,8,10,30,1,0,0,3,6,22
FALSE,0.5,8,1,3,6,0,1.4832003116607666,2.083200454711914,11,30,1,1,0,2,2,8
FALSE,0.5,8,3,1,4,0,1.817800045013428,8,11,30,1,0,0,-2,2,22
FALSE,0.5,32,4,4,6,0,1.7998003959655762,1.983000636100769,12,30,1,1,0,0,4,8
FALSE,0.5,32,4,4,4,0,1.584800124168396,3.570799827575684,12,30,1,0,0,0,4,22
TRUE,0.75,50,4,5,5,0,1.6998003721237185,2.566399574279785,13,30,1,1,0,1,5,8
TRUE,0.25,50,5,4,4,0,4.172699451446533,2.035700559616089,13,30,1,0,0,-1,5,22
FALSE,0.5,32,4,4,5,0,1.2828001976013184,1.9999009370803835,14,30,1,1,0,0,4,8
FALSE,0.75,32,4,4,4,0,2.935800313949585,2.1857001781463623,14,30,1,0,0,0,4,22
FALSE,0.5,32,4,4,4,0,1.2832001447677612,1.7494004964828491,15,30,1,1,0,0,4,8
FALSE,0.5,32,4,4,4,0,1.603699803352356,1.884600043296814,15,30,1,0,0,0,4,22
FALSE,0.5,32,4,4,4,0,1.4163004159927368,1.682700514793396,16,30,1,1,0,0,4,8
FALSE,0.5,32,4,4,4,0,1.469199776649475,1.851699948310852,16,30,1,0,0,0,4,22
FALSE,0.5,32,4,4,4,0,1.6496005058288574,1.5497002601623535,17,30,1,1,0,0,4,8
FALSE,0.5,32,4,4,4,0,2.018400192260742,1.534000277519226,17,30,1,0,0,0,4,22
FALSE,0.5,32,4,4,4,0,1.2331000566482544,1.36680007,18,30,1,1,0,0,4,8
FALSE,0.5,32,4,4,4,0,1.4172003269195557,1.7184001207351685,18,30,1,0,0,0,4,22
FALSE,0.5,32,4,4,4,0,1.5164002180099487,1.533100128173828,19,30,1,1,0,0,4,8
FALSE,0.5,32,4,4,4,0,1.7687004804611206,1.5848997831344604,19,30,1,0,0,0,4,22
FALSE,0.5,32,4,4,4,0,1.4500006437301636,1.282900333404541,20,30,1,1,0,0,4,8
FALSE,0.5,32,4,4,4,0,1.4189000129699707,3.0362987518310547,20,30,1,0,0,0,4,22
FALSE,0.5,32,4,4,4,0,1.566700458526611,1.350100279,21,30,1,1,0,0,4,8
FALSE,0.5,32,4,4,4,0,2.401998996734619,1.8189998865127563,21,30,1,0,0,0,4,22
FALSE,0.5,32,4,4,4,0,1.5830003023147583,1.2334001064300537,22,30,1,1,0,0,4,8
FALSE,0.5,32,4,4,4,0,1.7017004489898682,1.7688007354736328,22,30,1,0,0,0,4,22
FALSE,0.5,32,4,4,4,0,1.182500243186951,1.3496001958847046,23,30,1,1,0,0,4,8
FALSE,0.5,32,4,4,4,0,1.3346000909805298,1.7855002880096436,23,30,1,0,0,0,4,22
FALSE,0.5,32,4,4,4,0,1.249900221824646,1.816300392150879,24,30,1,1,0,0,4,8
FALSE,0.5,32,4,4,4,0,1.7513998746871948,1.951899766921997,24,30,1,0,0,0,4,22
FALSE,0.5,32,4,4,4,0,1.2493000030517578,2.999499797821045,25,30,1,1,0,0,4,8
FALSE,0.5,32,4,4,4,0,1.4851001501083374,4.154398918151856,25,30,1,0,0,0,4,22
FALSE,0.5,32,4,4,4,0,1.366499900817871,1.899200320243836,26,30,1,1,0,0,4,8
FALSE,0.5,32,4,4,4,0,1.751300335,1.868399858474732,26,30,1,0,0,0,4,22
FALSE,0.5,32,4,4,4,0,1.483500361442566,1.3826004266738892,27,30,1,1,0,0,4,8
FALSE,0.5,32,4,4,4,0,1.6689001321792605,1.6348001956939695,27,30,1,0,0,0,4,22
FALSE,0.5,32,4,4,4,0,1.0994000434875488,1.5993001461029053,28,30,1,1,0,0,4,8
FALSE,0.5,32,4,4,4,0,1.5522003173828125,1.734200358390808,28,30,1,0,0,0,4,22
FALSE,0.5,32,4,4,4,0,1.5661998987197876,1.4661002159118652,29,30,1,1,0,0,4,8
FALSE,0.5,32,4,4,4,0,1.9691001176834104,1.9175000190734863,29,30,1,0,0,0,4,22
FALSE,0.5,32,4,4,4,0,0.9996002912521362,1.6162004470825195,30,30,1,1,0,0,4,8
FALSE,0.5,32,4,4,4,0,2.201999903,1.735199809074402,30,30,1,0,0,0,4,22
FALSE,0.25,32,4,3,2,0,2.8326995372772217,1.949700236320496,1,30,2,1,1,-1,4,8
FALSE,0.5,32,3,4,4,0,1.633899807929993,1.935700297355652,1,30,2,0,1,1,4,22
FALSE,0.5,32,4,4,4,0,2.199200391769409,2.033200740814209,2,30,2,1,1,0,4,8
FALSE,0.5,32,4,4,4,0,1.370500087738037,2.8208000659942627,2,30,2,0,1,0,4,22
FALSE,0.5,32,4,4,4,0,2.799000024795532,1.4666001796722412,3,30,2,1,1,0,4,8
FALSE,0.5,32,4,4,4,0,1.5515999794006348,1.784199833869934,3,30,2,0,1,0,4,22
FALSE,0.5,32,4,4,4,0,1.2164000272750854,1.7664999961853027,4,30,2,1,1,0,4,8
FALSE,0.5,32,4,4,4,0,1.3005001544952393,1.6184000968933103,4,30,2,0,1,0,4,22
TRUE,0.75,18,1,4,4,0,3.6000008583068848,1.5497002601623535,5,30,2,1,1,3,3,8
TRUE,0,18,4,1,4,0,2.236799955368042,8,5,30,2,0,1,-3,3,22
TRUE,0.25,32,4,3,4,0,3.0159988403320312,2.8164989948272705,6,30,2,1,1,-1,4,8
TRUE,1,32,3,4,4,0,1.9028005599975584,8,6,30,2,0,1,1,4,22
TRUE,0.25,32,4,3,4,0,1.4833002090454102,1.5160001516342163,7,30,2,1,1,-1,4,8
TRUE,1,32,3,4,4,0,4.370899200439453,1.7184001207351685,7,30,2,0,1,1,4,22
FALSE,0.5,18,3,3,3,0,1.2668004035949707,1.5494004487991333,8,30,2,1,1,0,3,8
FALSE,0.5,18,3,3,3,0,1.885400891304016,2.202800035476685,8,30,2,0,1,0,3,22
FALSE,0.5,18,3,3,3,0,1.6004003286361694,1.1664999723434448,9,30,2,1,1,0,3,8
FALSE,0.5,18,3,3,3,0,2.2199997901916504,1.5343002080917358,9,30,2,0,1,0,3,22
TRUE,0.5,18,3,3,3,0,1.400100588798523,1.4825999736785889,10,30,2,1,1,0,3,8
TRUE,0.5,18,3,3,3,0,1.901500225067139,1.485200047492981,10,30,2,0,1,0,3,22
FALSE,0.5,18,3,3,3,0,1.4661996364593506,1.1165000200271606,11,30,2,1,1,0,3,8
FALSE,0.5,18,3,3,3,0,1.401400446891785,1.7349998950958252,11,30,2,0,1,0,3,22
FALSE,0.5,18,3,3,3,0,1.4163005352020264,0.9001001119613647,12,30,2,1,1,0,3,8
FALSE,0.5,18,3,3,3,0,1.285799860954285,1.3849997520446775,12,30,2,0,1,0,3,22
FALSE,0.5,18,3,3,3,0,1.482899785041809,0.9498000144958496,13,30,2,1,1,0,3,8
FALSE,0.5,18,3,3,3,0,2.0527000427246094,1.366000056266785,13,30,2,0,1,0,3,22
FALSE,0.5,18,3,3,3,0,1.016200065612793,0.9333000779151917,14,30,2,1,1,0,3,8
FALSE,0.5,18,3,3,3,0,1.6181998252868652,1.435599923,14,30,2,0,1,0,3,22
FALSE,0.5,18,3,3,3,0,0.9661999940872192,0.8830999135971069,15,30,2,1,1,0,3,8
FALSE,0.5,18,3,3,3,0,1.3346002101898191,1.200700044631958,15,30,2,0,1,0,3,22
FALSE,0.5,18,3,3,3,0,1.2664003372192385,0.8160000443458557,16,30,2,1,1,0,3,8
FALSE,0.5,18,3,3,3,0,1.4521996974945068,1.2512000799179075,16,30,2,0,1,0,3,22
FALSE,0.5,18,3,3,3,0,1.482200026512146,0.883300245,17,30,2,1,1,0,3,8
FALSE,0.5,18,3,3,3,0,1.7523998022079468,5.9733991622924805,17,30,2,0,1,0,3,22
TRUE,0.5,18,3,3,3,0,1.166700005531311,0.9333999752998352,18,30,2,1,1,0,3,8
TRUE,0.5,18,3,3,3,0,1.8174999952316284,1.4185000658035278,18,30,2,0,1,0,3,22
FALSE,0.5,18,3,3,3,0,1.9496006965637207,0.8497000336647034,19,30,2,1,1,0,3,8
FALSE,0.5,18,3,3,3,0,1.651500582695007,1.4192005395889282,19,30,2,0,1,0,3,22
FALSE,0.5,18,3,3,3,0,1.282900333404541,0.89989996,20,30,2,1,1,0,3,8
FALSE,0.5,18,3,3,3,0,1.3848998546600342,1.2679002285003662,20,30,2,0,1,0,3,22
FALSE,0.5,18,3,3,3,0,1.3330999612808228,0.8837000727653503,21,30,2,1,1,0,3,8
FALSE,0.5,18,3,3,3,0,1.619300127029419,1.2842000722885132,21,30,2,0,1,0,3,22
TRUE,0.5,18,3,3,3,0,1.382699966430664,0.849600077,22,30,2,1,1,0,3,8
TRUE,0.5,18,3,3,3,0,2.035400391,1.518800139427185,22,30,2,0,1,0,3,22
FALSE,0.5,18,3,3,3,0,2.332700252532959,0.8835999369621277,23,30,2,1,1,0,3,8
FALSE,0.5,18,3,3,3,0,1.2835999727249146,1.1507998704910278,23,30,2,0,1,0,3,22
FALSE,0.5,18,3,3,3,0,1.4167001247406006,0.9335002303123474,24,30,2,1,1,0,3,8
FALSE,0.5,18,3,3,3,0,1.5678998231887815,1.2679998874664309,24,30,2,0,1,0,3,22
TRUE,0.5,18,3,3,3,0,3.2831997871398926,0.9328001141548156,25,30,2,1,1,0,3,8
TRUE,0.5,18,3,3,3,0,1.3345005512237549,1.6023999452590942,25,30,2,0,1,0,3,22
FALSE,0.5,18,3,3,3,0,1.532700538635254,0.8999999761581421,26,30,2,1,1,0,3,8
FALSE,0.5,18,3,3,3,0,1.601599931716919,1.3522000312805176,26,30,2,0,1,0,3,22
FALSE,0.5,18,3,3,3,0,1.4999001026153564,0.8662999868392944,27,30,2,1,1,0,3,8
FALSE,0.5,18,3,3,3,0,1.4850996732711792,1.6187002658843994,27,30,2,0,1,0,3,22
FALSE,0.5,18,3,3,3,0,1.4663000106811523,1.0496000051498413,28,30,2,1,1,0,3,8
FALSE,0.5,18,3,3,3,0,1.3695001602172852,1.3859007358551023,28,30,2,0,1,0,3,22
FALSE,0.5,18,3,3,3,0,2.149800062179565,0.7832001447677612,29,30,2,1,1,0,3,8
FALSE,0.5,18,3,3,3,0,1.8008002042770386,1.5182005167007446,29,30,2,0,1,0,3,22
TRUE,0.5,18,3,3,3,0,1.3323999643325806,0.8994999527931213,30,30,2,1,1,0,3,8
TRUE,0.5,18,3,3,3,0,1.6850005388259888,1.3342000246047974,30,30,2,0,1,0,3,22
FALSE,0.5,50,7,3,-1,0,8,7.324889659881592,1,31,1,1,1,-4,5,74
TRUE,0.5,98,7,7,8,0,8,6.450296401977539,1,31,1,0,1,0,7,64
FALSE,0.5,18,2,3,-1,0,1.728698492050171,3.242500066757202,2,31,1,1,1,1,3,74
FALSE,0.75,18,3,2,-1,0,6.932601451873779,8,2,31,1,0,1,-1,3,64
FALSE,0.5,18,3,3,-1,0,3.950603962,2.943800449371338,3,31,1,1,1,0,3,74
